index,CODIGO,CLIENTE,NS,FALLA,OBSERVACIONES,FECHAINGRESO,HORAINGRESO,RECEPCIONADO,TECNICO,INFORMETALLER,FECHATERMINADO,HORATERMINADO,ESTADO,ENTREGADO,FECHA_ENTREGADO,GARANTIA,INGRESO
11121,11108,631,th1bod60vv06z2,SE ATORO HOJA Y AL JALARLA SE DESPRENDIO LA BANDA CON UNA PIEZA,,2024-03-26,17:45:30,2,0,"CAMBIO DE POLEA DEL CARRO DE CABEZAL $780+IVA--------A


SE CAMBIA LA PIEZA, SE HACEN PRUEBAS Y SI IMPRIME PERO PRESENTA MALA CALIDAD.",2024-04-03,12:05:52,3,S,2024-04-03,,780.0
11122,11218,239,TURISTICOSAZ001,NO ENCIENDE,SIN CABLES. SIN CONTRASEÑA,2024-04-24,13:17:46,2,0,"MANTENIMIENTO $500+IVA--------A
ACTIVACION OFFICE $200+IVA-------A
UNA TAPA FRONTAL DAÑADA, SE INTENTARA REPARAR
SSD 480GB C/RESPALDO Y WIN 10 $1,660 NETO----NO ACEPTADO

TOTAL $700+IVA------A",2024-04-26,11:41:56,3,S,2024-04-26,,2551.0
11123,11267,1362,CB24740531,INSTALACIÓN DE ANTIVIRUS,"ELIMINADOR COMPLETO, NO TIENE BATERIA",2024-05-08,10:21:34,2,0,INSTALACIÓN DE AN6TIVIRUS $850 NETO----ACEP,2024-05-08,12:20:26,3,S,2024-05-08,,856.0
11124,11425,1299,vnb3y49178,mancha las hojas con puntitos,,2024-06-14,13:10:18,2,0,"FALLA EN EL FUSOR, SE APLICO GARANTIA EN PRINTER PARTS, MANDARON LA RESISTENCIA, SE PROBO Y LA CALIDAD MEJORO AL 100%

SE REGRESO SIN COSTO",2024-07-08,11:01:31,3,S,2024-07-08,,100.0
11125,11131,731,e8by124548,SE ATORAN LA HOJAS Y SE QUEDA IMPRIMIENDO EN EL MISMO RENGLON,"SIN CABLES, CONTAPA, SIN CINTA",2024-04-04,13:22:24,2,0,"BUEN MANTENIMIENTO (MUY SUCIA) $950+IVA--------A
GUIA DE PAPEL $380 NETO----------A

TOTAL $1,482 NETO---------A

NO TRAE CINTA",2024-04-15,13:21:22,3,S,2024-04-15,,1813.0
11126,11176,98,wjnf800445,REVISION GENERAL,"SIN CABLES, SIN ROLLO DE PAPEL",2024-04-16,10:37:13,2,0,"MANTENIMIENTO $680 NETO-------A
TARJETA LOGICA $1,200 NETO---------A

TOTAL $1,880 NETO--------A

T/E DE 5 A 10 SEMANAS

SE COTIZO TRAJETA DE RED ($850)----NA",2024-07-16,14:40:12,3,S,2024-07-16,,2627.0
11127,11151,1756,C8D888408,NO FUNCIONA EL RODILLO,"CON CINTA Y MARGARITA, CABLE ENERGIA INTEGRADO",2024-04-09,12:21:54,2,0,REPARACION DE CHASIS Y SERVICIO (MTTO) $780 NETO------A,2024-04-19,14:10:55,3,S,2024-04-19,,780.0
11128,11036,896,52n212301091,"IMPRIME BIEN, PERO DE REPENTE IMPRIME UNAS MAL (MANDAN DE 2,000 APROX) Y COMIENZA A DESFAZARLAS O MARCA UN ERROR DE QUE NO TIENE  RIBBON Y NO LO UTILIZAN (SOLO TERMICA)","CON ROLLO DE ETIQUETAS, SIN CABLES",2024-03-07,12:09:48,2,0,"NO NOS PRESENTO FALLA MENCIONADA.

POCO SUCIA, SI DESEAN MANTENIMIENTO PREV. $850+IVA------A

SI CONTINUA CON LA FALLA POSIBLEMENTE SE TENGA QUE REEMPLAZAR EL SENSOR O CABEZAL",2024-03-14,13:06:19,3,S,2024-03-14,,850.0
11129,11037,770,5CG1429VKB,LE DERRAMARON LIQUIDO AL TECLADO,"SIN ELIMINADOR, CONTRASEÑA:Alabama51",2024-03-07,12:22:44,2,0,"PRIMERAMENTE MANTENIMIENTO X DERRAME $780+IVA-------A
REP. 1 TUERCA DE BISAGRA (DENTRO DEL MTTO)

SE PRUEBA EL EQUIPO Y NO ENTRA A SISTEMA (PRESENTA PANTALLAS AZULES), SE PUSO UN DISCO NUESTRO Y REQUIERE CAMBIO DE TECLADO
NEGRO $1,200+IVA----N/A
DORADO $1,580+IVA----------A

TOTAL $2,360+IVA-------A",2024-03-25,09:46:26,3,S,2024-03-25,,1925.0
11131,11124,500,382408,FORMATEO CON WIN 11 ORIGINAL  / INSTALACION DE OFFICE Y ANTIVIRUS,,2024-04-02,17:36:04,2,0,"CORE I3,WIN 11,8GB DDR4 2400 (MAX.32GB),480GB SSD SALUD BUENA,50.5GB EN USO.

INSTALACION DE WIN 11, OFFICE 365 ORIGINAL Y FORMATEO $780+IVA-------A",2024-04-05,11:55:52,3,S,2024-04-05,,4144.5
11132,11125,17,XAH2194226,"GUARDARON UN DINERO  DENTRO DEL EQUIPO, MANDARON A IMPRIMIR Y AHORA IMPRIME MAL",SIN CABLES,2024-04-03,12:09:43,2,0,"DESTAPADO CABEZAL $680+IVA--------NO ACEPTADO

RESET AL 21% Y ALMOHADILLAS AL 15% DE USO APROX.

SE REGRESA SIN REPARACION",2024-04-12,15:11:04,3,S,2024-04-12,,716.0
11133,11054,1746,5CD3249YBJ,"NO ENTRA A SISTEMA, NO HACE NADA SOLO SE PONE PANTALLA EN BLANCO",CON ELIMINADOR COMPLETO,2024-03-11,16:22:37,2,0,"EQUIPO PREVIAMENTE INTERVENIDO.
MANTENIMIENTO $300+IVA---------A
CAMBIO DE CABLE FLEX $950 NETO--------A

TOTAL $1,290 NETO-------A

SE PUEDE QUITAR LA CONTRASEÑA $290 NETO-----NO ACEPTADO
SE SUGIERE CAMBIO DE HDD POR UN SSD, NO TRAE TORNILLOS EN LA PANTALLA, EL PROTECTOR DEL TECLADO SE DESPEGA DE LA BASE, SE INTENTARÁ PEGAR, SIN COSTO.

TOTAL $1,418 NETO-------A",2024-03-26,18:21:43,3,S,2024-03-26,,2250.0
11134,11249,1257,CNB3M6R5KV,marca bloqeuo de escaner y mancha las hojas,,2024-04-30,17:46:20,2,0,"CAMBIO DE TONER MALA CALIDAD*--------ACEP
RECONEXION Y REACOMODO DE CABLE FLEX $400 NETO----ACEP
MANTENIMIENTO $905 NETO------ACEP
CAMBIO DE GOMAS DE ADF $850 NETO-----ACEP

TOTAL $2,155 NETO-------ACEP",2024-05-20,12:40:58,3,S,2024-05-20,,2312.0
11135,11079,51,9B1835A06351,NO RESPALDA,,2024-03-19,13:53:42,2,0,CAMBIO DE BATERIA 12V - 7AH Y SERVICIO $690+IVA-------A,2024-05-08,17:41:33,3,S,2024-05-08,,709.0
11136,11190,1623,U65046E8H686321,MARCA ALMOHADILLAS E IMPRIME RAYAS,CABLE INTEGRADO,2024-04-18,09:45:09,2,0,"RESET $300+IVA
DESTAPADO CABEZAL $680+IVA

DESPUES VALIDAR SI REQUIERE DE ALGO MAS

SI ACEPTA Y NO QUEDA SE COBRAN $480+IVA",2024-05-08,09:38:29,3,S,2024-05-08,,1460.0
11137,11139,868,CND127GWSR,"ESTA LENTA, MANTENIMIENTO","CON ELIMINADOR COMPLETO, CONTRASEÑA:0662",2024-04-05,16:39:49,2,0,"CORE I7,WIN 11,8GB DDR4 2667 (MAX.32GB),1TB HDD SALUD BUENA,66.2GB EN USO.

MANTENIMIENTO EX. $680 NETO---------A
SSD 480GB $1,890 NETO--------A

TOTAL $2,570 NETO----------A",2024-04-09,16:55:54,3,S,2024-04-09,,5419.2
11138,11080,51,3B1504X16426,SE APAGA,,2024-03-19,13:58:55,2,0,"CAMBIO DE BATERIA 12V-7AH Y SERVICIO 
TOTAL $690 + IVA----ACEP",2024-05-08,17:39:46,3,S,2024-05-08,,709.0
11139,11097,17,074hb8gj6e002xh,BOTON DE ENCENDIDO ESTA SUMIDO/ MARCO EL LED EN ROJO,SIN CABLES,2024-03-22,14:25:10,2,0,"MANTENIMIENTO $480+IVA-------A
REP. BOTON ENCENDIDO $180+IVA--------A
CAMBIO DE BOTONES (DAÑADOS) $380+IVA----------A
RODILLO DE CALOR $500+IVA

TOTAL $1,040+IVA---------A

NO TRAE TONER",2024-04-08,13:37:49,3,S,2024-04-08,,1581.0
11140,11098,374,cn3ag1c0b9,"SE LE DERRAMO TINTA Y NO IMPRIMIA BIEN, DESPUES YA NO QUIZO IMPRIMIR",SIN CABLES,2024-03-22,14:35:19,2,0,"TRAE MUCHA TINTA DERRAMADA, PRIMERAMENTE BUEN MANTENIMIENTO $1,500+IVA----NO ACEPTADO

DESPUES VER SI NO TRAE DAÑO EN EL LECTOR O LOS CABEZALES Y NO HAY PIEZAS PARA SU REEMPLAZO, EQUIPO PRACTICAMENTE NUEVO


LA DEJAN PARA BASURA ELECTRONICA",2024-03-26,11:58:32,3,S,2024-03-26,,501.0
11141,11294,1773,CNF0417CKZ,LENTO. ACTUALIZACIÓN DE WINDOWS. SE VA A CAMBIAR A SSD DE 480 GB,NO TRAE PILA. ADAPTADOR DE CORRIENTE,2024-05-14,13:49:45,2,0,"MANTENIMIENTO EXHAUSTIVO $550----ACEP
INSTALACIÓN DE DISCO DURO SSD $1,530---ACEP
RECOMENDACIÓN ANTIVIRUS (11 MESES) $680--- N/A 
CASE PERA HDD $350----ACEP

TOTAL NETO $2,430---ACEP",2024-05-15,16:49:53,3,S,2024-05-15,,2554.0
11142,11206,1330,XAH2120753,"NO IMPRIME A COLOR, MANTENIMIENTO",SIN CABLES,2024-04-22,12:14:12,2,0,DESTAPADO DE CABEZAL $680+IVA-------------A,2024-04-26,11:25:55,3,S,2024-04-26,,680.0
11143,11063,1748,U64203K2N175245,"ARRUGA LAS HOJAS, SALEN UNAS BIEN Y OTRAS MAL/ IMPRIME CON UNAS MANCHAS",SIN CABLES (SG),2024-03-13,12:14:29,2,0,"MANTENIMIENTO $950+IVA---------A
FILMINA $980 NETO---------A
RODILLO DE PRESION $1,200 NETO---------A

TOTAL $3,282 NETO-------A",2024-04-12,11:56:08,3,S,2024-04-12,,2416.0
11144,11140,97,X8GP034741,MARCA CARGAR EL TANQUE DE MANTENIMIENTO,SIN CABLES,2024-04-05,17:02:07,2,0,"PRIMERO RESET $300+IVA------------A

DESPUES VALIDAR CALIDAD DE IMPRESION, FUNCIONAMIENTO Y VER SI REQUIERE DE ALGO MAS.",2024-04-16,17:25:20,3,S,2024-04-16,,300.0
11145,11055,1747,939992118712,NO ENCIENDE,"SIN CABLES, SIN CONTRASEÑA",2024-03-12,10:55:36,2,0,"INTEL CELERON,WIN 10 ENTERPRISE,2GB DDR3 1061 (MAX.8GB), 500GB HDD - 240GB SSD SALUD BUENA,118GB - 41.8GB EN USO.

PRIMERAMENTE MANTENIMIENTO EX. $450+IVA-------A",2024-03-13,17:39:23,3,S,2024-03-13,,2433.8
11146,11099,1743,tc6y419814,NO RECORRE EL PAPEL AL MANDAR A IMPRIMIR,"CON ELIMINADOR, CON ROLLO DE PAPEL",2024-03-22,16:49:11,2,0,"CAMBIO DE MOTOR Y SERVICIO---ACEP

TOTAL NETO $990 ----ACEP",2024-05-17,10:51:14,3,S,2024-05-17,,990.0
11147,11117,17,ZELPBJEJ5001QFE,ATORA LAS HOJAS  EN EL AREA DEL ADF,SIN CABLES,2024-04-01,13:51:27,2,0,"BUEN MANTENIMIENTO $790 NETO----------A
CAMBIO KIT DE GOMAS ADF $980 NETO------A
OPCIONAL GOMA BANDEJA 2 $280 NETO-------A

TOTAL $2,050 NETO----------A",2024-04-12,15:11:44,3,S,2024-04-12,,2104.0
11148,11071,1749,cn88c691wq,IMPRIME CON RAYAS,SIN CABLES,2024-03-14,16:58:57,2,0,"NO TOMA CORRECTAMENTE LAS HOJAS, LIMPIEZA A TRACCION DE PAPEL $441 NETO-------A

CARTUCHO RELLENOS, TRICOLOR CONTAMINADO, CAMBIARLOS A ORIGINALES, $295 NETO C/U-----SE PUSO SOLO EL TRICOLOR

TOTAL $736 NETO-------A",2024-04-18,13:25:23,3,S,2024-04-18,,1472.0
11149,11177,745,NXGR4AL0028041BD647600,"ESTA MUY LENTA, AL ABRIR EXCEL TARDA MUCHO","CON ELIMINADOR, SIN CONTRASEÑA.",2024-04-16,11:43:54,2,0,"NO PRESENTA FALLA MENCIONADA, TRABAJA CORRECTAMENTE.

INSTALACION DE ANTIVIRUS $820 NETO--------A",2024-04-17,17:54:02,3,S,2024-04-17,,820.0
11151,11056,1264,u63766d5h694125,NO JALA LA TINTA NEGRA Y REPARAR LA TAPA DE LAS TINTAS,CABLE INTEGRADO,2024-03-12,13:37:25,2,0,REPARACION DE TAPA Y RECARGA DE TINTA A SISTEMA $480+IVA--------A,2024-03-14,14:24:08,3,S,2024-03-14,,480.0
11152,11057,77,VNB3N31744,NO IMPRIME.,,2024-03-12,14:03:28,2,0,"SI IMPRIME, NO PRESENTA FALLA.

MANTENIMIENTO $680 NETO-----NO ACEPTADO
GOMA $250 NETO-------NO ACEPTADO

TOTAL $930 NETO-------NO ACEPTADO

TONER PINTA BAJO

SE REGRESA SIN REPARACION",2024-04-01,09:42:37,3,S,2024-04-01,,1860.0
11153,11082,212,2737480,LIMPIEZA/REVISION GENERAL,CON PORTAPAPEL,2024-03-19,17:31:59,2,0,"MANTEMIMIENTO, REPARACION DE IMPRESORA Y TECLADO $450+IVA------------A",2024-04-18,13:52:30,3,S,2024-04-18,,450.0
11154,11058,1418,LQA5318492,MARCA HOJA ATORADA Y REQUIERE UN BUEN MANTENIMIENTO,,2024-03-12,14:21:26,2,0,"TRAE CABLES DEL FUSOR TROZADOS RUÑIDOS, QUIZA SE METIO UN RATON, SE ATORA LA HOJA POR EL CABLE DEL SENSOR, ESTA DESPRENDIENDO TONER.

CAMBIO DE FUSOR COMPLETO $4,500 NETO----NO ACEPTADO
BUEN MANTENIMIENTO $990 NETO------NO ACEPTADO
KIT DE 3 GOMAS $650 NETO-------NO ACEPTADO

TOTAL $6,140 NETO-------NO ACEPTADO

SE ENTREGA SIN REPARACIÓN",2024-03-26,11:50:35,3,S,2024-03-26,,2293.0
11155,11207,1760,PF3Q53YA,INSTALACION  LICENCIA DE OFFICE Y ANTIVIRUS,"SIN ELIMINADOR, CONTRASEÑA:",2024-04-22,12:33:33,2,0,ACTIVACION LICENCIA ANTIVIRUS Y OFFICE 365------PAGADO,2024-04-22,14:03:42,3,S,2024-04-22,,365.0
11156,11083,212,0000022,"NO FUNCIONAN LOS SIGNOS +,-,X,=",CON PORTAPAPEL,2024-03-19,17:36:54,2,0,"MANTEMIMIENTO, REPARACION DE IMPRESORA Y TECLADO $450+IVA-------A",2024-04-18,13:52:38,3,S,2024-04-18,,450.0
11157,11142,789,Q5911A,NO IMPRIME MUY CLARO Y CON MANCHA / MANTENIMIENTO PREVENTIVO,,2024-04-08,13:06:12,2,0,"TONER PRESENTA MALA CALIDAD, SE PROBO CON OTRO Y SE CORRIGIO.

BUEN MANTENIMIENTO $550 NETO-----------A
CAMBIO DE GOMA $250 NETO--------A
TONER GEN. NUEVO 12A $380 NETO--------A

TOTAL $1,180 NETO----------A",2024-04-10,12:16:44,3,S,2024-04-10,,1373.0
11158,11126,135,241273634,ESTA ENROLLANDO EL PAPEL,,2024-04-03,14:12:22,2,0,REPARACION DE IMPRESOR Y SERVICIO $430+IVA-------A,2024-04-25,10:07:52,3,S,2024-04-25,,430.0
11160,11132,756,611001,TRAE UN PEDAZO DE PAPEL ATORADO,"CON TAPA ACRILICA, SIN PAPEL",2024-04-04,14:57:32,2,0,REP. EJE DE RODILLO DEL IMPRESOR Y ENGRANE $500+IVA-----A,2024-05-09,17:35:01,3,S,2024-05-09,,500.0
11161,11084,212,1300145,FALLA EL CERO Y EL PUNTO,,2024-03-19,17:40:57,2,0,"MANTEMIMIENTO, REPARACION DE IMPRESORA Y TECLADO $450+IVA--------A",2024-04-18,13:52:46,3,S,2024-04-18,,450.0
11162,11100,882,cnbh230099,REVISION GENERAL/SIN CABLES,SIN CABLES,2024-03-22,17:39:09,2,0,"PRIMERO REPARCION DE FUENTE PODER $1,200+IVA-------A

DESPUES VALIDAR FUNCIONAMIENTO Y VER SI REQUIERE DE ALGO MAS
MARCA UN ERROR DE TONERS SE REQUIEREN PARA PRUEBAS, SE PRUEBAN CARTUCHOS GENERICO Y LA CALIDAD ES BUENA
MANTENIMIENTO $780+IVA-------------A

TOTAL $1,980+IVA-------A",2024-04-22,17:00:06,3,S,2024-04-22,,1962.0
11163,11085,212,8000357,MANTENIMIENTO,CON PORTAPAPEL,2024-03-19,17:42:48,2,0,"MANTEMIMIENTO, REPARACION DE IMPRESORA Y TECLADO $450+IVA--------A",2024-04-18,13:52:54,3,S,2024-04-18,,450.0
11164,11086,212,0010761,NO FUNCIONAN LOS NUMEROS,,2024-03-19,17:43:46,2,0,"MANTEMIMIENTO, REPARACION DE IMPRESORA Y TECLADO $450+IVA-----------A",2024-04-18,13:53:03,3,S,2024-04-18,,450.0
11166,11133,756,511753,PATINA EL PAPEL,"SIN PAPEL,CON TAPA ACRILICA",2024-04-04,14:59:52,2,0,REP. EJE DE RODILLO DEL IMPRESOR $450+IVA--------A,2024-05-09,17:30:23,3,S,2024-05-09,,450.0
11167,11157,1758,X5NQ047976,NO IMPRIME EL COLOR NEGRO,,2024-04-10,15:36:19,2,0,"DESTAPADO DE CABEZAL $780+IVA--------A

SI ACEPTA Y NO DESTAPA SE COBRAN $350 NETO------A

YA NO QUISIERON QUE SE TRABAJARA, SE COBRO SOLO LA REVISION",2024-04-23,14:58:28,3,S,2024-04-23,,1130.0
11168,11128,1299,vnb3y49178,MANCHA LAS HOJAS / REVISAR LA UNIDAD FUSORA,SIN CABLES,2024-04-03,14:16:35,2,0,"BUEN MANTENIMIENTO $980 NETO--------------A
REP.ORIFICIOS DE TORNILLO QUE SUJETA FUSOR $440 NETO-N/A
FILMINA TIENE UN 30 O 20% DE VIDA ÚTIL $580 NETO------N/A
TÓNER PRESENTA MALA CALIDAD
NOTA: SI NO QUEDA LA REPARACIÓN DE LOS ORIFICIOS SE TENDRÍA QUE REEMPLAZAR LA PIEZA
FUSOR REMANOFACT. $3,350 NETO-------A

TOTAL $4,330 NETO---------A",2024-04-25,16:20:28,3,S,2024-04-25,,2737.0
11169,11105,111,06ykb8gf2c00xtw,"NO JALA LAS HOJAS, CAMBIO DE GOMAS",SIN CABLES,2024-03-25,11:20:25,2,0,"MANTENIMIENTO $670 NETO--------A
CAMBIO DE GOMA $280 NETO-------A

TOTAL $950 NETO--------A",2024-04-08,14:24:14,3,S,2024-04-08,,1900.0
11170,11087,548,CNB1PD00G6,"ATORA LAS HOJAS ESPECIALES EN EL DUPLEX,  LAS HOJAS NORMALES NO LAS ATORA",SIN CABLES,2024-03-20,09:33:03,2,0,BUEN MANTENIMIENTO (MUY SUCIA) $980+IVA--------A,2024-03-26,10:33:18,3,S,2024-03-26,,980.0
11173,11158,1758,br873fc30g06pf,NO IMPRIME NADA DESPUES DE HABER RELLENADO TINTA,,2024-04-10,15:40:17,2,0,"RECARGA DE TINTA A SISTEMA, CARTUCHOS Y DESTAPADO DE CABEZAL $980+IVA------NO ACEPTADO
LIMIEZA $380+IVA------NO ACEPTADO
CAMBIO DE GOMAS (DESGASTADAS) $380+IVA------NO ACEPTADO
TOTAL $1,740+IVA------NO ACEPTADO

SI ACEPTA Y NO QUEDA O MARCA CABEZALES Y NO ACEPTAN, SE COBRAN $400 NETO------N/A  **SE ENVIO A LA BASURA **

SE COBRA REVISION $250 NETO----------A",2024-06-28,14:04:41,3,S,2024-06-28,,3131.0
11174,11315,1776,NXADDAL021231034153400,"NO LEE LOS MOUSE, NO DETECTA LA CAMARA (EN ZOOM)",CONTRASEÑA: 1817,2024-05-21,11:28:05,2,0,"REINSTALACIÓN DE CONTROLES $480 + IVA ----ACEP
MANTENIMIENTO PREVENTIVO $280 + IVA -----ACEP

TOTAL NETO $890 NETO

*RECOMENDAR ANTIVIRUS $850 NETO ----- N/A",2024-05-22,11:08:04,3,S,2024-05-22,,2500.0
11176,11089,104,x95f052257,,,2024-03-20,15:41:22,2,0,"RESET $300+IVA---------A
ALMOHADILLAS $580+IVA------A

DESPUES VALIDAR CALIDAD DE IMPRESION, FUNCIONAMIENTO Y VER QUE MAS REQUIERE

DESTAPADO CABEZAL $580+IVA--------A

TOTAL $1,460+IVA--------A",2024-04-05,15:09:57,3,S,2024-04-05,,1921.0
11177,11119,1751,CNBRMCV137,NO ENCIENDE,SIN CABLES,2024-04-01,14:51:48,2,0,"TARJETA LOGICA DAÑADA (SEMINUEVA, SIN GARANTÍA) $1,700+IVA-----NA
SOBRE PEDIDO, PAGO ANTICIPADO, T/E 4 A 6 DIAS.
DESPUES VER QUE MAS REQUIERE
PUEDE QUE PIDA CAMBIO DE MODULO/UNIDAD IMAGEN $2,160 NETO----NA
NO PODEMOS SABERLO HASTA CAMBIAR LA TARJETA LOGICA

***despues de 3 mses se envio a basura electronica***",2024-07-17,12:04:36,3,S,2024-07-17,,876.0
11178,11090,1299,E07A03309,NO ENCIENDE,CON 4 BATERIAS NUEVAS,2024-03-20,16:28:45,2,0,"SE LE INSTALARON 14 TORNILLOS---SIN COSTO POR ESTA OCASION
SE INSTALARON 4 BATERIAS Y SE REVISO. FUNCIONANDO CORRECTAMENTE. 

TOTAL SERVICIO $380+IVA-----------A",2024-04-01,11:34:30,3,S,2024-04-01,,398.0
11180,11213,203,027100123559,"NO ENTRA A SISTEMA, SI ENCIENDE",,2024-04-23,12:28:16,2,0,"CONFIGURACION DE BIOS $480+IVA--------A
MANTENIMIENTO EX. $450+IVA------A


TOTAL $930+IVA---------A",2024-04-24,11:03:49,3,S,2024-04-24,,1860.0
11181,11159,1758,7563980,NO RECORRE LA CINTA,,2024-04-10,15:42:11,2,0,"BUEN MANTENIMIENTO, REPARACION AVANCE DE CINTA $750+IVA------A

SE CAMBIARIA LA CINTA Y NO TARE ALGUNAS PIEZAS, SI LAS HAY SE LE PONDRIAN SIN COSTO ADICIONAL.",2024-06-28,14:02:48,3,S,2024-06-28,,750.0
11182,11251,310,CND4110L64,LA PILA NO SIRVE. AL ABRIR LA PANTALLA SE PIERDE LA IMAGEN (FALSO). FORMATEO SIN RESPALDO. CAMBIO DE DISCO MECANICO A SOLIDO,ELIMINADOR COMPLETO. CONTRASEÑA: CEJA37,2024-05-02,10:46:41,2,0,"INTEL PENTIUM N3520,WIN 10 PRO, 4GB DDR3 1333 MAX. 8 GB, HDD 500 GB, SALUD BUENA, 89.1 GB EN USO.
 
-BATERIA ORIGINAL $2,400 NETO------ACEP
-PARA REVISAR CONECTOR ABRIR LA PANTALLA PERO LLEVA RIESGO--------ACEP",2024-05-20,11:45:41,3,S,2024-05-20,,5869.1
11183,11287,358,X7GP273410,"SE ATORAN LAS HOJAS, SE DOBLAN (SE CAMBIARON LAS GOMAS)  EL COLOR NEGRO NO FUNCIONA",,1899-12-30,09:44:38,2,0,"*RESET Y CAMBIO DE ALMOHADILLAS $800 NETO-----ACEP 
*DESTAPADO DE CABEZAL $680 + IVA---ACEP

TOTAL DE RESET Y SERVICIO $600 NETO ",2024-05-20,12:39:13,3,S,2024-05-20,,2080.0
11184,11152,33,vng3k18897,IMPRIME CON MANCHAS,SIN CABLES. CON TONER,2024-04-09,17:55:53,2,0,"EL PROBLEMA ES EL DRUM #19A. EL TONER ESTA BIEN, NO SE USO EL TONER NUEVO.
SE REQUIERE CAMBIO DE DRUM #19A
REQUIERE UNA LIMPIEZA SUPERFICIAL
MANTENIMINETO PREV. $580+IVA--------A
DRUM GEN NVO 19A $400 NETO-----A

TOTAL $1,072.80 NETO--------A

SE ENTREGA A FEDE HIJO",2024-04-15,12:23:37,3,S,2024-04-15,,1110.8
11185,11295,901,074HB8GJ5F00D7X,LAS HOJAS SALEN MANCHADAS / TODA NEGRA / SE CALIENTA MUCHO,,2024-05-14,14:18:30,2,0,"CAMBIO DE FUENTE $800 NETO-----NA
CAMBIO DE RODILLO DE CALOR $480 NETO-----NA
CAMBIO DE ENSAM,BLE DE GOMA $790 NETO----NA
MANTENIMIENTO EXHAUSTIVO $670-------NA

TOTAL NETO $2,740----NA

SE ENTREGA SIN REPARACION Y PAGAN COSTO DE REVISION",2024-06-17,15:00:42,3,S,2024-06-17,,3482.0
11186,11153,33,076QB8KH8F003GE,AL MANDAR IMPRIMIR TRUENA Y AL ESCANERA SACA UNA RAYITA,SIN CABLES,2024-04-09,17:59:59,2,0,"MANTENIMIENTO $905 NETO-----------A
ENSAMBLE DE GOMAS $280 NETO----------A
PAD SEPARADOR $280 NETO----------A
RODILLO PRSION (LINEAS, NO MALA CALIDAD) $580 NETO--------A

TOTAL $2,045 NETO C/ RODILLO PRESION--------A

NO PRESNETO LINEA EN EL ESCANER",2024-05-14,09:46:39,3,S,2024-05-14,,2092.0
11188,11303,1775,9b2103a27025,NO RESPALDA (REQUIERE CAMBIO DE BATERÍA)9B21,,2024-05-15,09:36:25,2,0,CAMBIO DE BATERIA 12V - 7AH Y SERVICIO $680 NETO--------A,2024-05-21,14:14:36,3,S,2024-05-21,,699.0
11189,11246,1280,vnb8k1k509,IMPRIME MAL Y TIENE POCA TINTA,SIN CABLES,2024-04-30,13:22:01,2,0,"-BUEN MANTENIMIENTO $980 NETO-----ACEP
-CAMBIO DE 4 TONERS PARA VALIDAR $1,840 NETO--- ACEP (PENDIENTE DE PAGO)

-SI NO ACEPTA $300 NETO

TOTAL NETO $2,820",2024-05-17,12:21:06,3,S,2024-05-17,,2947.0
11191,11209,1766,A21482T08424K1,SE ESCUCHA PERO SE VE EN NEGRO,"CABLE INTEGRADO, SIN CONTROL",1899-12-30,13:52:21,2,0,"REPARACION DE TARJETA INVERSORA $1,750+IVA----------A",2024-05-14,11:44:46,3,S,2024-05-14,,751.0
11192,11160,731,6360135,NO IMPRIME LEGIBLEY ARRUGA EL PAPEL / REVISION,,2024-04-10,17:59:43,2,0,"MANTENIMIENTO PRV. $680 NETO----------A
CAMBIO DE CABLE FLEX $580 NETO-------A

TOTAL $1,260 NETO--------A",2024-04-15,13:21:13,3,S,2024-04-15,,1521.0
11194,11154,1757,CB347113552,NO ENTRA A SISTEMA OPERATIVO - INFORMACION ES MUY IMPORTANTE,CON ELIMINADOR,2024-04-10,08:40:18,2,0,"MANTENIMIENTO EXHAUSTIVO----$780+IVA---------A
CAMBIO DE HDD A SDD 
960GB $2,030 NETO-----NO ACEPTADO
480GB $1,560 NETO-------A
CASE PARA MONTAR HDD DE 1TB $350 NETO-----N/A

TOTAL $2,340 S/F------A",2024-04-12,18:08:06,3,S,2024-04-12,,3506.0
11195,11247,71,C6P413567,REQUIERE MANTENIMIENTO Y REVISIÓN GENERAL,,2024-04-30,13:39:38,2,0,"*CAMBIAR TODA LA BASE Y MANTENIMIENTO $1,200---ACEP
*5 CINTAS ($210 C/U) $1,050 NETO----ACEP
*1 CAJA DE CORRECTOR (80C/6PZ)----ACEP $480 NETO


TOTAL $2,730 NETO----ACEP",2024-05-22,10:35:58,3,S,2024-05-20,,1766.0
11196,11214,121,H9NRCX01K355397,EL BOTON DE ENCENDIDO DA PROBLEMAS,"CON ELIMINADOR, SIN CONTRASEÑA",2024-04-23,13:00:59,2,0,"CORE I7-770U,WIN 10,8GB DDR4 2400 (MAX.32GB),1TB HDD - 128GB SSD, SALUD BUENA,97.8GB - 188GB EN USO.
MANTENIMIENTO EX. $550 NETO---------A
BOTON ENCENDIDO INTEGRADO AL TECLADO, CAMBIO TECLADO COMPLETO T/E 5 A 7 SEMANAS $3,180 NETO-------A

TOTAL $4,130 NETO-------A

EN CASO DE NO ACEPTAR EL CAMBIO O SI ACEPTA Y SE LA LLEVAN PARA DESPUÉS TRAERLA $400 NETO-------A",2024-04-26,13:54:59,3,S,2024-04-26,,4924.8
