IDREPARACION,FECHA,HORA,ESTADO
8045,2022-05-03,11:03:09.273000,1
8046,2022-05-03,11:40:56.040000,1
8047,2022-05-03,11:48:02.935000,1
8036,2022-05-03,11:59:41.716000,3
8041,2022-05-03,12:05:21.695000,3
8048,2022-05-03,14:53:11.930000,1
7758,2022-05-03,14:58:24.915000,3
7759,2022-05-03,14:58:38.403000,3
8049,2022-05-04,10:02:42.754000,1
8050,2022-05-04,11:43:04.973000,1
8051,2022-05-04,12:32:15.013000,1
8044,2022-05-04,12:33:59.937000,3
8052,2022-05-04,14:47:19.545000,1
8053,2022-05-04,16:12:16.687000,1
8054,2022-05-04,17:32:33.937000,1
8055,2022-05-05,09:50:48.237000,1
8049,2022-05-05,10:06:42.373000,3
8051,2022-05-05,10:30:55.894000,3
7986,2022-05-05,12:06:44.647000,3
8056,2022-05-05,12:26:46.040000,1
7822,2022-05-05,12:29:50.354000,3
7896,2022-05-05,13:46:33.683000,3
8057,2022-05-05,14:33:21.585000,1
8039,2022-05-05,14:56:40.034000,3
7993,2022-05-05,16:24:58.918000,3
8004,2022-05-05,16:36:29.622000,3
8047,2022-05-06,10:20:37.195000,3
8031,2022-05-06,11:55:23.627000,3
8058,2022-05-06,14:05:08.193000,1
8030,2022-05-06,14:41:00.435000,3
8059,2022-05-06,14:57:37.531000,1
8060,2022-05-06,14:59:19.082000,1
8061,2022-05-06,15:10:03.009000,1
8062,2022-05-06,15:13:41.768000,1
8063,2022-05-06,17:06:02.625000,1
8062,2022-05-06,17:31:27.548000,3
7948,2022-05-07,11:43:26.412000,3
8053,2022-05-09,10:17:28.345000,3
8064,2022-05-09,11:09:40.831000,1
8065,2022-05-09,11:41:12.757000,1
8066,2022-05-09,12:25:56.991000,1
8067,2022-05-09,13:13:13.580000,1
8019,2022-05-09,13:18:52.888000,3
8024,2022-05-09,13:20:25.270000,3
8068,2022-05-09,13:25:27.690000,1
8069,2022-05-09,14:13:22.084000,1
8070,2022-05-09,14:47:05.799000,1
8071,2022-05-09,16:09:13.484000,1
8072,2022-05-09,17:05:12.221000,1
8055,2022-05-10,09:53:56.640000,3
8073,2022-05-10,10:53:08.306000,1
7999,2022-05-10,11:56:47.380000,3
8064,2022-05-10,12:03:21.997000,3
8052,2022-05-10,12:51:16.416000,3
8066,2022-05-10,13:53:31.613000,3
8070,2022-05-10,16:22:30.921000,3
8074,2022-05-11,10:43:41.945000,1
8075,2022-05-11,11:13:24.958000,1
8067,2022-05-11,11:52:17.236000,3
8076,2022-05-11,12:41:16.540000,1
8038,2022-05-11,12:55:04.037000,3
8021,2022-05-11,12:57:33.773000,3
8077,2022-05-11,13:01:30.667000,1
8078,2022-05-11,13:24:16.121000,1
8000,2022-05-11,13:26:04.604000,3
8001,2022-05-11,13:26:14.154000,3
8072,2022-05-11,15:22:00.611000,3
8061,2022-05-11,16:50:54.006000,3
8079,2022-05-11,17:38:52.417000,1
8080,2022-05-12,10:59:14.666000,1
8081,2022-05-12,11:39:34.490000,1
8071,2022-05-12,12:01:03.616000,3
7311,2022-05-12,12:01:17.627000,3
7878,2022-05-12,12:01:42.057000,3
8082,2022-05-12,12:37:59.477000,1
8083,2022-05-13,09:46:18.701000,1
8026,2022-05-13,09:58:48.670000,3
8084,2022-05-13,10:56:53.870000,1
8085,2022-05-13,11:41:51.217000,1
8086,2022-05-13,11:43:43.328000,1
8063,2022-05-13,12:03:37.854000,3
8087,2022-05-13,13:33:52.620000,1
8088,2022-05-13,15:10:30.579000,1
8058,2022-05-13,15:58:12.241000,3
8034,2022-05-13,16:16:53.473000,3
8025,2022-05-13,16:41:50.205000,3
8089,2022-05-13,17:01:13.619000,1
8090,2022-05-13,17:24:30.155000,1
8010,2022-05-14,10:16:32.925000,3
7849,2022-05-14,10:17:37.347000,3
8011,2022-05-14,10:18:22.181000,3
8090,2022-05-14,11:38:48.334000,3
8091,2022-05-16,10:13:13.600000,1
8092,2022-05-16,10:13:34.298000,1
8093,2022-05-16,10:15:08.253000,1
7839,2022-05-16,13:17:03.436000,3
8094,2022-05-16,16:40:42.789000,1
6687,2022-05-16,16:47:31.895000,3
6975,2022-05-16,17:01:06.551000,3
7080,2022-05-16,17:03:09.225000,3
8068,2022-05-16,17:22:40.463000,3
8043,2022-05-16,17:24:29.081000,3
8095,2022-05-17,08:59:31.016000,1
8074,2022-05-17,11:25:21.932000,3
7936,2022-05-17,12:10:07.012000,3
8096,2022-05-17,12:16:43.457000,1
8083,2022-05-17,12:23:29.699000,3
8097,2022-05-17,13:09:51.348000,1
8082,2022-05-17,13:43:54.937000,3
8098,2022-05-17,13:53:08.567000,1
8099,2022-05-17,14:09:47.311000,1
8100,2022-05-17,15:13:07.849000,1
8101,2022-05-17,16:17:05.536000,1
8096,2022-05-17,16:28:32.481000,3
8102,2022-05-17,17:36:54.327000,1
8103,2022-05-18,10:07:28.474000,1
8080,2022-05-18,11:28:58.136000,3
7484,2022-05-18,11:55:15.392000,3
8050,2022-05-18,12:17:10.595000,3
8104,2022-05-18,13:55:48.660000,1
8105,2022-05-18,13:57:13.620000,1
8106,2022-05-18,14:45:13.320000,1
8107,2022-05-18,14:47:26.536000,1
8075,2022-05-18,14:48:57.282000,3
8005,2022-05-18,15:50:32.445000,3
8108,2022-05-18,17:12:33.669000,1
8109,2022-05-18,17:14:20.842000,1
8110,2022-05-19,09:01:40.728000,1
8111,2022-05-19,09:09:13.007000,1
8093,2022-05-19,09:54:06.879000,3
8091,2022-05-19,09:54:30.114000,3
8092,2022-05-19,09:55:28.190000,3
8112,2022-05-19,10:28:10.034000,1
8113,2022-05-19,12:02:37.971000,1
8077,2022-05-19,12:21:40.563000,3
8114,2022-05-19,12:58:43.608000,1
8115,2022-05-19,13:00:35.901000,1
8085,2022-05-19,13:04:25.572000,3
8086,2022-05-19,13:04:38.520000,3
8116,2022-05-19,13:17:11.071000,1
8117,2022-05-19,15:46:14.018000,1
8118,2022-05-19,16:02:36.976000,1
8111,2022-05-19,16:04:36.771000,3
8119,2022-05-19,16:49:34.830000,1
8120,2022-05-20,09:46:41.140000,1
8079,2022-05-20,11:09:13.128000,3
8121,2022-05-20,12:40:33.449000,1
8122,2022-05-20,13:17:26.185000,1
8123,2022-05-20,15:38:08.922000,1
8124,2022-05-20,16:45:53.915000,1
8125,2022-05-21,09:38:17.611000,1
8095,2022-05-21,10:11:58.752000,3
8126,2022-05-21,11:22:25.399000,1
8127,2022-05-21,12:12:53.279000,1
8045,2022-05-23,09:31:55.437000,3
8124,2022-05-23,09:32:12.383000,3
8128,2022-05-23,09:32:17.679000,1
7805,2022-05-23,09:41:06.929000,3
8129,2022-05-23,09:46:44.975000,1
8130,2022-05-23,09:51:39.869000,1
8131,2022-05-23,09:53:56.225000,1
8132,2022-05-23,10:13:11.225000,1
8133,2022-05-23,10:40:51.598000,1
8112,2022-05-23,10:54:27.774000,3
8134,2022-05-23,11:57:26.838000,1
8135,2022-05-23,12:20:08.266000,1
8115,2022-05-23,12:24:34.252000,3
8114,2022-05-23,12:27:08.254000,3
8136,2022-05-23,12:27:47.364000,1
8137,2022-05-23,12:31:54.297000,1
8138,2022-05-23,12:47:14.480000,1
8134,2022-05-23,12:54:02.115000,3
8139,2022-05-23,14:14:34.347000,1
8140,2022-05-23,14:41:41.526000,1
8141,2022-05-23,14:45:17.227000,1
8128,2022-05-23,15:02:24.125000,3
8142,2022-05-23,15:40:55.021000,1
8127,2022-05-23,16:46:40.956000,3
8138,2022-05-23,16:47:40.167000,3
8143,2022-05-23,16:54:39.601000,1
8144,2022-05-23,17:25:19.438000,1
8101,2022-05-23,17:57:11.552000,3
8145,2022-05-24,09:26:30.820000,1
8133,2022-05-24,10:34:03.555000,3
8105,2022-05-24,11:03:16.944000,3
8104,2022-05-24,11:03:25.812000,3
8100,2022-05-24,11:32:45.178000,3
8146,2022-05-24,11:49:42.522000,1
8059,2022-05-24,11:51:58.329000,3
8147,2022-05-24,11:53:04.292000,1
8125,2022-05-24,13:04:43.683000,3
8148,2022-05-24,13:09:55.139000,1
8149,2022-05-24,13:43:11.890000,1
8150,2022-05-24,13:44:41.249000,1
8151,2022-05-24,13:58:42.364000,1
8118,2022-05-24,14:02:27.835000,3
8140,2022-05-24,14:09:18.662000,3
8141,2022-05-24,14:11:49.464000,3
8119,2022-05-24,16:12:22.019000,3
8145,2022-05-24,16:52:48.326000,3
7778,2022-05-24,16:53:39.342000,3
7777,2022-05-24,16:54:50.918000,3
8103,2022-05-24,17:29:35.860000,3
8143,2022-05-24,17:31:11.726000,3
8152,2022-05-25,09:42:55.143000,1
8153,2022-05-25,10:26:44.573000,1
8154,2022-05-25,11:37:53.431000,1
8155,2022-05-25,11:39:00.665000,1
8107,2022-05-25,11:43:24.998000,3
8135,2022-05-25,12:11:13.831000,3
8056,2022-05-25,13:09:18.520000,3
8087,2022-05-25,13:24:59.816000,3
8156,2022-05-25,13:46:38.737000,1
8078,2022-05-25,14:04:48.329000,3
8157,2022-05-25,15:27:45.853000,1
8099,2022-05-25,15:48:40.211000,3
8158,2022-05-25,16:48:01.710000,1
8159,2022-05-25,17:18:36.008000,1
8113,2022-05-26,10:24:19.183000,3
8065,2022-05-26,10:24:29.410000,3
8160,2022-05-26,10:51:23.345000,1
8042,2022-05-26,11:07:46.948000,3
8161,2022-05-26,11:12:05.619000,1
8162,2022-05-26,11:25:33.176000,1
8163,2022-05-26,11:32:15.676000,1
8161,2022-05-26,13:10:45.199000,3
8164,2022-05-26,13:55:57.415000,1
8158,2022-05-26,14:04:23.894000,3
8069,2022-05-26,14:26:00.267000,3
8122,2022-05-26,14:35:54.380000,3
8165,2022-05-26,15:44:40.391000,1
8148,2022-05-26,16:11:59.243000,3
8166,2022-05-27,09:50:24.595000,1
8167,2022-05-27,10:41:06.713000,1
8168,2022-05-27,14:35:54.642000,1
8169,2022-05-27,14:40:49.817000,1
8117,2022-05-27,14:45:15.971000,3
8162,2022-05-27,16:09:54.307000,3
8170,2022-05-27,16:32:10.868000,1
8171,2022-05-27,17:37:59.224000,1
8102,2022-05-27,18:05:22.825000,3
8076,2022-05-28,09:09:37.886000,3
8172,2022-05-28,09:44:04.279000,1
8142,2022-05-28,10:15:31.347000,3
8173,2022-05-28,11:29:32.284000,1
7815,2022-05-28,12:19:02.570000,3
8174,2022-05-28,13:14:20.864000,1
8152,2022-05-30,09:59:29.623000,3
8129,2022-05-30,10:08:04.257000,3
8153,2022-05-30,10:30:48.573000,3
8167,2022-05-30,10:31:21.830000,3
8175,2022-05-30,11:08:47,1
8176,2022-05-30,11:09:43.837000,1
8177,2022-05-30,11:21:24.245000,1
8173,2022-05-30,11:55:35.154000,3
8159,2022-05-30,11:58:18.184000,3
8178,2022-05-30,12:54:59.215000,1
8116,2022-05-30,12:58:51.567000,3
8179,2022-05-30,13:40:45.637000,1
8180,2022-05-30,14:48:24.825000,1
8166,2022-05-30,14:57:58.306000,3
8126,2022-05-30,16:00:56.706000,3
8123,2022-05-30,17:32:57.689000,3
8088,2022-05-31,10:15:47.995000,3
8181,2022-05-31,10:50:47.897000,1
8182,2022-05-31,11:02:49.476000,1
8108,2022-05-31,13:08:56.661000,3
8109,2022-05-31,13:09:19.560000,3
8171,2022-05-31,13:27:51.777000,3
8169,2022-05-31,14:45:38.981000,3
8155,2022-05-31,16:49:45.405000,3
8183,2022-05-31,17:11:31.479000,1
8120,2022-05-31,17:25:08.155000,3
8121,2022-05-31,18:05:47.814000,3
8184,2022-06-01,12:02:58.208000,1
8185,2022-06-01,12:07:11.444000,1
8186,2022-06-01,12:10:47.613000,1
8081,2022-06-01,12:15:31.376000,3
8187,2022-06-01,12:15:52.100000,1
8084,2022-06-01,12:16:40.516000,3
8150,2022-06-01,12:23:34.853000,3
8156,2022-06-01,12:53:09.546000,3
8188,2022-06-01,13:01:09.514000,1
6874,2022-06-01,13:03:32.062000,3
8189,2022-06-01,13:17:50.155000,1
8046,2022-06-01,13:31:03.857000,3
8098,2022-06-01,13:51:19.925000,3
8190,2022-06-01,13:52:14.798000,1
8190,2022-06-01,16:47:35.816000,3
8191,2022-06-01,17:06:31.471000,1
8192,2022-06-02,11:04:16.242000,1
8193,2022-06-02,11:53:34.164000,1
8194,2022-06-02,12:16:53.280000,1
8195,2022-06-03,09:27:38.222000,1
8196,2022-06-03,09:44:52.099000,1
8165,2022-06-03,10:03:47.661000,3
8170,2022-06-03,10:04:10.519000,3
8163,2022-06-03,10:05:02.342000,3
8054,2022-06-03,10:09:29.117000,3
7505,2022-06-03,10:15:20.877000,3
7506,2022-06-03,10:16:13.805000,3
8182,2022-06-03,10:18:08.431000,3
8035,2022-06-03,10:20:01.251000,3
8177,2022-06-03,11:35:25.211000,3
8132,2022-06-03,12:16:58.271000,3
8197,2022-06-03,14:05:39.828000,1
8136,2022-06-03,14:23:18.300000,3
8168,2022-06-03,16:45:18.393000,3
8198,2022-06-03,16:58:50.719000,1
8199,2022-06-03,16:59:17.970000,1
8193,2022-06-04,09:45:32.202000,3
8195,2022-06-04,12:22:00.075000,3
8200,2022-06-06,10:02:56.637000,1
8201,2022-06-06,10:05:28.671000,1
8196,2022-06-06,10:44:19.470000,3
8184,2022-06-06,11:35:17.876000,3
8194,2022-06-06,12:16:41.501000,3
8202,2022-06-06,12:24:41.540000,1
8203,2022-06-06,13:06:50.492000,1
8204,2022-06-06,13:22:32.938000,1
8205,2022-06-06,13:24:08.104000,1
8206,2022-06-06,13:47:56.547000,1
8200,2022-06-06,14:13:19.709000,3
8207,2022-06-06,14:23:03.922000,1
8205,2022-06-06,16:11:07.747000,3
8197,2022-06-07,09:05:02.151000,3
8192,2022-06-07,12:39:28.730000,3
8208,2022-06-07,13:45:49.694000,1
8209,2022-06-07,13:49:10.171000,1
8210,2022-06-07,13:51:14.303000,1
8211,2022-06-07,13:56:36.467000,1
8212,2022-06-07,14:14:20.908000,1
8207,2022-06-07,15:10:12.505000,3
8183,2022-06-07,15:18:28.297000,3
8198,2022-06-07,17:42:28.946000,3
8199,2022-06-07,17:42:56.554000,3
8175,2022-06-08,09:30:39.658000,3
8176,2022-06-08,09:31:02.789000,3
8213,2022-06-08,09:39:49.452000,1
8208,2022-06-08,10:11:11.608000,3
8209,2022-06-08,10:13:41.471000,3
8214,2022-06-08,12:27:45.804000,1
8206,2022-06-08,12:52:22.868000,3
8215,2022-06-08,13:40:33.143000,1
8216,2022-06-08,14:54:48.602000,1
8217,2022-06-08,15:31:47.970000,1
8187,2022-06-08,15:36:21.704000,3
8094,2022-06-08,15:40:42.581000,3
8189,2022-06-08,16:27:49.668000,3
8213,2022-06-08,17:06:30.966000,3
8218,2022-06-08,17:14:07.147000,1
8160,2022-06-09,09:20:35.219000,3
8219,2022-06-09,10:54:34.891000,1
8220,2022-06-09,10:55:48.702000,1
8188,2022-06-09,10:57:33.579000,3
8186,2022-06-09,11:26:40.246000,3
8221,2022-06-09,11:38:29.612000,1
8185,2022-06-09,11:45:31.623000,3
8144,2022-06-09,11:45:47.312000,3
8222,2022-06-09,13:48:07.893000,1
8223,2022-06-09,13:50:40.034000,1
8224,2022-06-09,13:52:39.135000,1
8225,2022-06-09,13:54:03.021000,1
8226,2022-06-09,13:55:37.654000,1
8227,2022-06-09,14:04:11.539000,1
8228,2022-06-09,14:15:16.136000,1
8216,2022-06-09,15:04:16.280000,3
8229,2022-06-10,09:30:14.352000,1
8211,2022-06-10,12:03:32.289000,3
8210,2022-06-10,12:04:09.949000,3
8230,2022-06-10,13:24:19.529000,1
8231,2022-06-10,13:54:21.966000,1
8232,2022-06-10,14:21:08.635000,1
8233,2022-06-11,10:33:36.782000,1
8234,2022-06-11,11:48:54.544000,1
8073,2022-06-11,12:32:35.212000,3
8235,2022-06-13,09:37:52.614000,1
8236,2022-06-13,09:40:16.715000,1
8237,2022-06-13,09:43:56.597000,1
8238,2022-06-13,09:49:44.542000,1
8239,2022-06-13,09:56:12.139000,1
8240,2022-06-13,12:05:10.545000,1
8137,2022-06-13,12:10:44.674000,3
8215,2022-06-13,12:26:23.897000,3
8241,2022-06-13,13:06:54.895000,1
8242,2022-06-13,13:07:23.137000,1
8243,2022-06-13,13:32:04.661000,1
8244,2022-06-13,13:36:49.417000,1
8202,2022-06-13,13:48:13.864000,3
8227,2022-06-13,13:57:16.343000,3
8245,2022-06-13,14:54:11.477000,1
8246,2022-06-13,16:08:14.720000,1
8247,2022-06-13,16:25:07.468000,1
8248,2022-06-13,16:32:34.410000,1
8229,2022-06-14,09:16:17.645000,3
8249,2022-06-14,10:58:05.960000,1
8250,2022-06-14,12:07:08.076000,1
8251,2022-06-14,12:45:17.863000,1
8252,2022-06-14,13:58:09.438000,1
8110,2022-06-14,14:10:02.257000,3
8179,2022-06-14,14:54:34,3
8253,2022-06-15,09:23:17.523000,1
8254,2022-06-15,09:23:59.759000,1
8246,2022-06-15,09:55:49.416000,3
8245,2022-06-15,09:59:07.252000,3
8218,2022-06-15,11:51:52.452000,3
8231,2022-06-15,12:00:01.546000,3
8255,2022-06-15,12:18:18.379000,1
8256,2022-06-15,12:58:43.249000,1
8257,2022-06-15,13:11:05.418000,1
8258,2022-06-15,14:04:34.779000,1
8214,2022-06-15,14:11:35.196000,3
8259,2022-06-15,16:23:59.885000,1
8212,2022-06-15,16:53:04.015000,3
8259,2022-06-16,11:50:41.594000,3
8151,2022-06-16,12:18:20.666000,3
8260,2022-06-16,12:30:20.874000,1
8203,2022-06-16,13:03:57.909000,3
8248,2022-06-16,13:18:29.445000,3
8257,2022-06-16,13:35:27.778000,3
8238,2022-06-16,14:00:17.133000,3
8239,2022-06-16,14:00:40.398000,3
8261,2022-06-16,16:34:10.061000,1
8262,2022-06-16,16:41:13.280000,1
8243,2022-06-16,16:45:40.838000,3
8174,2022-06-16,16:46:32.411000,3
8232,2022-06-16,16:46:52.810000,3
8263,2022-06-16,17:00:24.278000,1
8264,2022-06-17,09:48:58.622000,1
8265,2022-06-17,11:01:31.642000,1
8266,2022-06-17,11:40:58.490000,1
8267,2022-06-17,12:11:16.209000,1
8204,2022-06-17,14:58:09.494000,3
8268,2022-06-17,15:20:24.594000,1
8269,2022-06-17,15:39:02.870000,1
8270,2022-06-17,15:39:19.511000,1
8060,2022-06-17,16:01:36.654000,3
8146,2022-06-17,16:02:41.200000,3
8147,2022-06-17,16:02:55.869000,3
8271,2022-06-17,17:28:58.513000,1
8254,2022-06-17,17:58:12.442000,3
8253,2022-06-17,17:58:22.849000,3
8264,2022-06-17,17:58:40.889000,3
8272,2022-06-17,18:08:33.243000,1
8258,2022-06-17,18:10:39.295000,3
8273,2022-06-18,12:09:38.654000,1
8274,2022-06-18,12:12:40.708000,1
8236,2022-06-20,09:50:25.793000,3
8237,2022-06-20,09:50:41.733000,3
8235,2022-06-20,09:52:21.538000,3
8273,2022-06-20,10:39:52.034000,3
8275,2022-06-20,10:55:29.398000,1
8276,2022-06-20,11:00:52.250000,1
7852,2022-06-20,11:10:17.726000,3
8267,2022-06-20,12:14:36.168000,3
8277,2022-06-20,13:03:21.799000,1
8278,2022-06-20,13:07:05.687000,1
8255,2022-06-20,13:10:52.707000,3
8279,2022-06-20,14:36:08.927000,1
8233,2022-06-20,17:42:50.663000,3
8280,2022-06-21,08:57:00.776000,1
8281,2022-06-21,10:02:50.134000,1
8282,2022-06-21,11:46:16.639000,1
8283,2022-06-21,11:49:09.737000,1
8284,2022-06-21,12:11:04.987000,1
8247,2022-06-21,12:50:26.349000,3
8263,2022-06-21,13:29:53.217000,3
8217,2022-06-21,15:36:31.822000,3
8242,2022-06-21,17:54:26.976000,3
8285,2022-06-22,09:07:28.218000,1
8275,2022-06-22,10:18:22.697000,3
8276,2022-06-22,10:19:47.603000,3
8286,2022-06-22,10:27:36.422000,1
8261,2022-06-22,11:59:16.404000,3
8262,2022-06-22,11:59:54.278000,3
8287,2022-06-22,16:15:11.956000,1
8285,2022-06-22,16:37:29.429000,3
8288,2022-06-23,09:10:38.744000,1
8284,2022-06-23,11:10:22.562000,3
8289,2022-06-23,11:17:24.549000,1
8234,2022-06-23,12:15:27.205000,3
8290,2022-06-23,12:22:10.204000,1
8139,2022-06-23,12:31:00.338000,3
8260,2022-06-23,13:59:38.256000,3
8249,2022-06-23,13:59:57.475000,3
8291,2022-06-23,14:02:22.730000,1
8288,2022-06-23,14:12:23.108000,3
8292,2022-06-23,14:18:59.893000,1
8269,2022-06-23,16:21:27.259000,3
8270,2022-06-23,16:21:40.621000,3
8293,2022-06-23,17:52:55.134000,1
8252,2022-06-23,17:53:09.696000,3
8294,2022-06-24,09:38:18.542000,1
8295,2022-06-24,12:41:40.188000,1
8282,2022-06-24,13:00:44.294000,3
8283,2022-06-24,13:01:09.139000,3
8296,2022-06-24,13:35:28.710000,1
8297,2022-06-24,14:03:58.835000,1
8298,2022-06-24,14:09:14.003000,1
8164,2022-06-24,14:52:33.314000,3
8181,2022-06-24,14:52:58.313000,3
8299,2022-06-24,14:56:35.714000,1
8300,2022-06-24,15:24:24.722000,1
8301,2022-06-24,17:30:05.761000,1
8274,2022-06-24,18:03:04.260000,3
8251,2022-06-25,09:15:45.752000,3
8302,2022-06-25,12:05:19.610000,1
8289,2022-06-27,10:15:44.940000,3
8303,2022-06-27,11:01:53.504000,1
8304,2022-06-27,12:22:28.417000,1
8305,2022-06-27,12:38:43.897000,1
8306,2022-06-27,12:42:13.593000,1
8307,2022-06-27,12:42:48.283000,1
8308,2022-06-27,12:47:13.265000,1
8309,2022-06-27,13:06:50.686000,1
8240,2022-06-27,13:33:04.795000,3
8201,2022-06-27,13:39:08.753000,3
8310,2022-06-27,13:39:55.782000,1
8290,2022-06-27,13:40:30.982000,3
8311,2022-06-27,13:53:23.091000,1
8312,2022-06-27,14:06:16.753000,1
8313,2022-06-27,14:11:31.732000,1
8314,2022-06-27,14:14:12.643000,1
8315,2022-06-27,14:15:59.435000,1
8296,2022-06-27,17:49:21.790000,3
8316,2022-06-28,09:35:58.685000,1
8250,2022-06-28,11:47:42.820000,3
8309,2022-06-28,12:00:05.830000,3
8265,2022-06-28,12:51:42.970000,3
8317,2022-06-28,13:08:10.794000,1
8301,2022-06-28,14:16:39.374000,3
8318,2022-06-28,14:21:53.722000,1
8271,2022-06-28,16:04:00.089000,3
8319,2022-06-28,16:04:15.121000,1
8320,2022-06-28,17:03:59.471000,1
8321,2022-06-28,17:06:14.319000,1
8322,2022-06-28,17:08:18.273000,1
8291,2022-06-28,17:44:12.459000,3
8286,2022-06-29,09:30:52.025000,3
8323,2022-06-29,11:29:06.816000,1
8106,2022-06-29,12:05:53.558000,3
8324,2022-06-29,12:06:05.147000,1
8154,2022-06-29,12:06:50.624000,3
8178,2022-06-29,13:13:52.498000,3
8279,2022-06-29,13:15:21.385000,3
8316,2022-06-29,13:42:38.435000,3
8319,2022-06-29,14:23:49.700000,3
8325,2022-06-29,17:16:02.942000,1
8230,2022-06-29,17:19:13.123000,3
8326,2022-06-29,17:55:33.910000,1
8327,2022-06-30,09:40:47.990000,1
8328,2022-06-30,10:12:22.612000,1
7971,2022-06-30,10:15:10.516000,3
8329,2022-06-30,11:41:34.073000,1
8330,2022-06-30,12:05:57.689000,1
8330,2022-06-30,12:36:14.234000,3
8312,2022-06-30,16:43:11.783000,3
8331,2022-06-30,17:13:32.551000,1
8332,2022-06-30,17:22:18.682000,1
8333,2022-06-30,17:23:46.742000,1
8334,2022-06-30,17:26:31.835000,1
8335,2022-07-01,09:44:11.184000,1
8293,2022-07-01,10:08:52.168000,3
8130,2022-07-01,11:28:50.584000,3
8131,2022-07-01,11:29:22.320000,3
8303,2022-07-01,12:20:20.890000,3
8336,2022-07-01,13:47:25.995000,1
8337,2022-07-01,14:32:24.539000,1
8337,2022-07-01,16:21:16.784000,3
8338,2022-07-01,17:26:18.541000,1
8317,2022-07-01,17:31:12.416000,3
8339,2022-07-02,12:23:34.958000,1
8302,2022-07-02,12:32:18.763000,3
8340,2022-07-04,10:11:11.296000,1
8149,2022-07-04,10:25:05.870000,3
8341,2022-07-04,10:56:21.479000,1
8342,2022-07-04,12:03:26.142000,1
8298,2022-07-04,12:41:54.401000,3
8343,2022-07-04,13:16:58.312000,1
8343,2022-07-04,13:34:46.552000,3
8327,2022-07-04,14:10:08.686000,3
8272,2022-07-04,15:01:38.048000,3
8191,2022-07-04,17:29:39.455000,3
8344,2022-07-04,17:39:26.873000,1
8345,2022-07-05,09:37:57.429000,1
8346,2022-07-05,10:18:45.570000,1
8328,2022-07-05,10:43:42.017000,3
8347,2022-07-05,11:11:11.258000,1
8348,2022-07-05,12:34:20.922000,1
8349,2022-07-05,12:35:46.087000,1
8350,2022-07-05,12:53:16.648000,1
8351,2022-07-05,13:45:15.729000,1
8352,2022-07-05,14:09:53.212000,1
8329,2022-07-05,16:07:24.592000,3
8353,2022-07-05,16:49:18.519000,1
8354,2022-07-05,17:48:39.205000,1
8352,2022-07-06,09:04:34.222000,3
8355,2022-07-06,09:55:15.508000,1
8300,2022-07-06,10:55:20.196000,3
8287,2022-07-06,12:55:44.490000,3
8331,2022-07-06,13:51:45.605000,3
8356,2022-07-06,14:18:12.441000,1
8304,2022-07-06,14:41:04.699000,3
8315,2022-07-06,16:23:52.160000,3
8314,2022-07-06,16:25:01.274000,3
8313,2022-07-06,16:25:21.353000,3
8342,2022-07-06,17:14:44.225000,3
8357,2022-07-06,17:23:14.835000,1
8339,2022-07-06,17:53:28.247000,3
8358,2022-07-06,17:57:46.111000,1
8355,2022-07-07,11:28:28,3
8357,2022-07-07,14:24:26.786000,3
8359,2022-07-07,15:50:45.641000,1
8360,2022-07-07,16:33:03.625000,1
8361,2022-07-07,17:03:08.540000,1
8362,2022-07-07,17:11:17.570000,1
8294,2022-07-07,17:12:08.895000,3
8345,2022-07-08,10:09:32.519000,3
8266,2022-07-08,10:10:47.707000,3
8346,2022-07-08,10:44:02.284000,3
8363,2022-07-08,12:03:06.799000,1
8340,2022-07-08,12:03:19.354000,3
8364,2022-07-08,13:02:26.908000,1
8365,2022-07-08,13:05:47.988000,1
8366,2022-07-08,13:08:23.378000,1
8297,2022-07-08,14:02:50.217000,3
8367,2022-07-08,15:26:17.925000,1
8338,2022-07-08,15:38:46.058000,3
8322,2022-07-08,16:01:48.713000,3
8320,2022-07-08,16:02:06.309000,3
8359,2022-07-09,10:50:32.610000,3
8292,2022-07-09,11:25:04.790000,3
8244,2022-07-09,11:26:24.841000,3
8321,2022-07-09,11:39:06.544000,3
8368,2022-07-09,11:49:27.153000,1
8311,2022-07-09,11:52:23.357000,3
8358,2022-07-09,12:22:43.496000,3
8369,2022-07-11,09:21:25.309000,1
8370,2022-07-11,12:15:29.566000,1
8365,2022-07-11,12:19:38.492000,3
8299,2022-07-11,12:51:18.361000,3
8371,2022-07-11,13:33:19.560000,1
8372,2022-07-11,13:41:00.029000,1
8371,2022-07-11,17:18:19.318000,3
8361,2022-07-11,17:56:36.660000,3
8373,2022-07-12,12:06:31.203000,1
8374,2022-07-12,12:10:19.178000,1
8375,2022-07-12,12:34:37.682000,1
6942,2022-07-12,12:40:48.047000,3
6546,2022-07-12,12:42:13.543000,3
6433,2022-07-12,12:42:36.164000,3
6320,2022-07-12,12:43:48.158000,3
8376,2022-07-12,13:34:04.904000,1
8377,2022-07-12,16:41:06.041000,1
8378,2022-07-12,16:48:41.089000,1
8379,2022-07-12,16:56:46.279000,1
8380,2022-07-12,16:57:59.328000,1
8381,2022-07-12,16:59:30.438000,1
8278,2022-07-12,17:09:09.243000,3
8277,2022-07-12,17:09:40.266000,3
