CODIGO,NOMBRE,CODMARCA,FECHA_AUD,HORA_AUD
7756,ECO 550UPS,494,2023-02-17,11:14:00.507000
7757,LASER JET PR M203DW,449,2023-02-17,11:53:37.650000
7758,L3250,441,2023-02-20,09:52:47.252000
7759,XR21-162,485,2023-02-20,13:52:21.206000
7760,TW191D,839,2023-02-21,10:15:30.910000
7761,LASERJET PRO MFP M227FDW,449,2023-02-21,11:44:04.578000
7762,X515JA-BQ788T,475,2023-02-22,14:18:14.342000
7763,2374,449,2023-02-23,13:54:15.214000
7764,510S-14ISK,446,2023-02-23,17:32:27.150000
7765,GK420D,459,2023-02-24,12:18:32.101000
7766,15-DA1096LA,449,2023-02-27,11:30:00.670000
7767,EPU600LCD,840,2023-02-27,13:02:18.225000
7768,GF63 THIN 11SC,582,2023-02-27,14:58:26.013000
7769,L1210,441,2023-02-28,09:57:28.461000
7770,23-P155LA,449,2023-02-28,16:28:54.699000
7771,FS-1035MFP/L,384,2023-03-01,12:45:11.696000
7772,LASERJET PRO MFP M428FDW,449,2023-03-01,12:45:16.430000
7773,S5-1010LA,449,2023-03-02,17:49:43.881000
7774,X441N,475,2023-03-04,09:03:07.657000
7775,E1670S,553,2023-03-04,12:19:52.355000
7776,DR-220HD,19,2023-03-04,13:00:51.379000
7777,HR150TM,19,2023-03-04,13:02:36.890000
7778,MFC-7460DN,442,2023-03-06,17:48:22.930000
7779,HP TANK WIRELESS 415,449,2023-03-07,12:59:06.269000
7780,iP100,443,2023-03-07,13:02:50.447000
7781,SNMART TANK 515,449,2023-03-07,13:07:32.684000
7782,CM1415FN COLOR,449,2023-03-08,14:04:52.111000
7783,X507M,475,2023-03-08,15:37:31.088000
7784,3775,449,2023-03-09,12:02:34.648000
7785,HL2135W,442,2023-03-09,14:05:06.384000
7787,NN-GD693S,574,2023-03-10,15:08:45.769000
7788,TE200,523,2023-03-10,17:10:24.828000
7789,XZED10,841,2023-03-13,16:23:07.436000
7790,----,446,2023-03-13,17:13:18.176000
7791,PSU1210-D18,842,2023-03-16,13:42:36.506000
7792,PFFICEJET 7110,449,2023-03-21,11:48:38.040000
7793,UPS-IND 1122,843,2023-03-22,13:28:53.752000
7794,GK420 T,459,2023-03-22,16:33:05.100000
7795,OFFICEJET 150 MOBILE ALL IN ONE,449,2023-03-23,12:23:03.688000
7796,ET,441,2023-03-25,09:31:00.705000
7797,PRO MFP M125A,449,2023-03-27,10:06:05.231000
7798,14-dk1508la,449,2023-03-29,12:24:32.430000
7799,2019,789,2023-04-04,10:55:08.433000
7800,IDEA CENTRE AIO 310-20IAP,446,2023-04-04,13:33:08.848000
7801,P506,844,2023-04-10,11:57:21.426000
7802,MFP M631,449,2023-04-11,11:57:46.646000
7803,S04TURBOX,840,2023-04-12,12:13:24.531000
7804,COLOR LASER JET PRO M454DW,449,2023-04-12,16:09:31.972000
7806,L3260,441,2023-04-13,14:01:09.053000
7807,PTV5030ILED,606,2023-04-14,11:51:24.516000
7808,TM-U20PD,441,2023-04-14,13:05:21.541000
7809,MFP M426DW,449,2023-04-14,13:07:26.813000
7810,MFP M430,449,2023-04-14,13:08:34.245000
7811,BE600M1-LM,403,2023-04-14,13:09:49.496000
7812,KV-S1046C,574,2023-04-14,14:30:06.870000
7813,ML-4050N,128,2023-04-14,14:32:23.894000
7814,SYNCMASTER933,128,2023-04-14,15:14:00.428000
7816,COMPAQ MINI CQ10-521LA,449,2023-04-14,17:49:26.149000
7817,NV2000L,598,2023-04-17,15:24:41.244000
7818,S2200,506,2023-04-17,15:26:50.181000
7819,PRO MFP M130FW,449,2023-04-18,11:54:47.642000
7820,ADVANTAGE 3835,449,2023-04-18,15:32:17.487000
7821,UM-760CF,845,2023-04-18,16:46:47.331000
7822,SM-T733,128,2023-04-18,16:50:36.681000
7823,15-DW1058LA,449,2023-04-19,14:40:29.416000
7824,IDEAPAD 315ITL6,446,2023-04-19,15:55:20.113000
7825,G5010,443,2023-04-20,11:18:37.100000
7826,AFICIO MP 171,581,2023-04-21,16:02:18.648000
7827,ADVANTAGE 3545,449,2023-04-21,16:12:11.860000
7828,1200NW,449,2023-04-24,10:53:35.742000
7829,DESJET1000,449,2023-04-25,08:57:30.550000
7830,2375,449,2023-04-25,09:03:35.085000
7831,IDEAPAD 110-15IBR,446,2023-04-25,13:55:58.772000
7832,X515JA-BQ269T,475,2023-04-25,14:56:23.548000
7833,PIXMA G3160,443,2023-04-27,14:10:00.964000
7834,GA-AB350M-DS3H,846,2023-04-28,10:37:20.856000
7835,l6270,441,2023-04-28,12:32:35.943000
7836,STYLUS OFFICE TX300F,441,2023-04-28,12:35:58.577000
7837,L5290,441,2023-05-02,12:31:42.452000
7838,M404N,449,2023-05-03,16:45:13.703000
7839,GENERICO CORE I3,727,2023-05-03,17:20:06.538000
7840,6475,449,2023-05-04,10:55:06.397000
7841,SATELLITE P775-S7215,504,2023-05-05,09:39:56.146000
7842,NB-500,692,2023-05-05,09:57:44.034000
7843,PAVILION 15-CW1012LA,449,2023-05-05,11:33:23.614000
7844,M4026DW,449,2023-05-05,13:21:18.336000
7845,GL504G,475,2023-05-05,16:32:02.591000
7846,PRO 9020,449,2023-05-05,17:00:48.524000
7847,DR-120 TM,19,2023-05-08,12:52:39.032000
7848,AD230U,847,2023-05-08,12:59:27.969000
7849,5000VA,636,2023-05-08,13:26:53.737000
7850,MT805,466,2023-05-09,14:24:13.023000
7851,R-UPR 758,477,2023-05-09,15:48:21.330000
7852,PX12-06,603,2023-05-10,09:27:29.033000
7853,LASER 107W,449,2023-05-11,16:55:42.374000
7854,LATITUD E5440,447,2023-05-12,09:30:50.627000
7855,mfb6160dw,443,2023-05-12,12:06:58.565000
7856,HL-40C,442,2023-05-13,10:37:38.553000
7857,SATELLITE,504,2023-05-15,16:36:22.419000
7858,15-CE005LA,449,2023-05-15,16:44:00.026000
7859,PRO 6970,449,2023-05-15,17:32:35.196000
7860,SLIM BAY2,549,2023-05-16,10:47:48.354000
7861,AFICIO MP201SPF,581,2023-05-16,11:07:57.554000
7862,SM-T220,128,2023-05-16,13:50:24.260000
7863,G42-164LA,449,2023-05-18,10:48:43.697000
7864,13-AG0005LA,449,2023-05-22,11:12:12.917000
7865,14-DQ0500LA,449,2023-05-22,14:06:43.617000
7866,PRO BOOK 450G5,449,2023-05-23,13:24:42.606000
7867,GALAXY A50 SM-A505G,128,2023-05-24,10:49:32.286000
7868,15AB126LA,449,2023-05-24,15:24:15.014000
7869,T88A,441,2023-05-24,16:21:18.915000
7871,INSPIRON 3505,447,2023-05-26,11:44:41.154000
7872,IMAGE CLASS MF212W,443,2023-05-29,11:11:31.972000
7873,3380,447,2023-05-29,15:22:21.524000
7874,M3170,441,2023-05-31,16:41:25.532000
7875,L3251,441,2023-06-02,15:08:03.981000
7876,3635,449,2023-06-02,16:57:52.977000
7877,LEGION Y530-15ICH,446,2023-06-06,17:28:35.254000
7878,DCP - 1617NW,442,2023-06-07,16:27:04.978000
7879,AT32HHM,531,2023-06-08,09:03:52.317000
7880,PRECISION 3640,447,2023-06-08,11:57:14.776000
7881,DCP -J105,442,2023-06-08,16:17:07.688000
7882,276DW,449,2023-06-08,17:37:06.624000
7883,T24B350ND,128,2023-06-09,10:53:06.795000
7884,15-EH0002LA,449,2023-06-13,17:35:55.922000
7885,ACTECK 500 ,560,2023-06-15,14:53:59.737000
7886,SMART TANK 533,449,2023-06-15,17:08:08.498000
7887,ENVY 110 PRINTER D411,449,2023-06-15,17:10:46.252000
7888,M3370FD,128,2023-06-16,10:45:24.449000
7889,YOGA 7 14ITL5,446,2023-06-16,13:06:27.998000
7891,FX-890 II,835,2023-06-17,11:50:26.817000
7892,TM-T20II   M267D,441,2023-06-17,12:23:26.095000
7893,TM-U220B  M188B,441,2023-06-21,17:36:45.971000
7894,MX417DE,444,2023-06-23,09:34:18.949000
7895,A515-54,373,2023-06-26,11:31:07.989000
7896,GWNC31514-BK,521,2023-06-26,17:57:40.563000
7897,8094M,655,2023-06-26,18:03:01.024000
7898,PLUS 1000,849,2023-06-27,09:42:58.858000
7899,LCD & PC,636,2023-06-28,11:04:01.684000
7900,NEVER STOP 1200,449,2023-06-28,11:13:21.592000
7901,MICROSTAR,500,2023-07-01,10:00:39.342000
7902,I500,850,2023-07-03,09:23:36.309000
7903,R-UPR758,851,2023-07-03,09:26:55.446000
7904,SAMART TANK 515,449,2023-07-03,16:05:08.026000
7905,LASER JET PRO M201DW,449,2023-07-03,17:42:49.180000
7906,LASER JET M102W,449,2023-07-04,13:01:11.389000
7907,LATITEDE 3410,447,2023-07-04,16:32:08.861000
7908,LATITUDE 3400,447,2023-07-10,10:54:45.683000
7909,15-EF1013DX,449,2023-07-10,11:37:02.743000
7910,PORTABLE,852,2023-07-10,16:12:40.706000
7911,ST,853,2023-07-10,16:14:10.842000
7912,OFFICE JET PRO 9020,449,2023-07-10,17:37:49.611000
7913,R- UPR 1008,477,2023-07-11,14:06:52.678000
7914,N56V8,475,2023-07-12,12:02:34.806000
7915,9NRXL02,447,2023-07-12,15:44:37.749000
7916,L4260,441,2023-07-13,09:17:27.915000
7917,TINKCENTRE M720Q,446,2023-07-13,10:32:40.048000
7918,TANK 315,449,2023-07-13,13:00:35.755000
7919,AGS2-W19,723,2023-07-14,14:29:32.101000
7920,3015,449,2023-07-14,14:35:31.435000
7921,350DPN,814,2023-07-14,14:38:00.774000
7922,IDEAPAD L340-15API,446,2023-07-15,11:53:07.230000
7923,15-BS017LA,449,2023-07-15,11:57:54.775000
7924,NOTEBOOK 42-415DX,449,2023-07-15,12:03:42.045000
7925,D09M,447,2023-07-15,12:14:54.788000
7926,15-DY1043DX,449,2023-07-18,09:11:59.318000
7927,15--BN070WM,449,2023-07-18,12:10:53.528000
7928,MFC-L6900DW,442,2023-07-18,16:41:15.176000
7929,AX-525,442,2023-07-19,14:09:15.808000
7930,19-2315LA,449,2023-07-20,17:11:46.681000
7931,M607,449,2023-07-21,17:13:57.422000
7932,FP567S,460,2023-07-22,10:25:24.524000
7933,14-CM0005LA,449,2023-07-24,13:05:38.557000
7934,CE528A,449,2023-07-24,16:06:48.177000
7935,MS621,444,2023-07-24,16:10:56.058000
7936,a1219,596,2023-07-25,15:20:56.458000
7937,m477fnw,449,2023-07-26,10:35:09.323000
7938,T510W,442,2023-07-26,11:17:03.674000
7939,NB-750,502,2023-07-27,12:23:05.792000
7940,LATITUDE 3520,447,2023-07-28,14:12:40.282000
7941,LATITUDE E7270,447,2023-07-29,12:37:07.913000
7942,MS 531,460,2023-07-31,11:13:45.784000
7943,MFC-L5900DW,442,2023-08-01,15:20:08.124000
7944,EC-PM-80250,517,2023-08-01,16:26:48.243000
7945,ENTERPRISE FLOW 7000 S3,449,2023-08-02,10:52:06.836000
7946,C460W,128,2023-08-02,10:52:25.319000
7947,NBB-WAI9,723,2023-08-02,14:15:12.434000
7948,WF-C878R,441,2023-08-02,14:17:25.053000
7949,LT22C350,128,2023-08-03,14:20:50.963000
7950,DV4-4075LA,449,2023-08-03,15:22:46.814000
7951,15-DC0001LA,449,2023-08-04,11:51:55.398000
7952,260-A002LA,449,2023-08-07,10:37:30.517000
7953,SU630,822,2023-08-08,12:58:00.822000
7954,24 Y DISPLAY,449,2023-08-09,12:52:45.556000
7955,15-EF1003LA,449,2023-08-10,11:50:31.131000
7956,WORK CENTRE 6515,448,2023-08-11,12:56:41.135000
7957,MICRO SR800,760,2023-08-11,18:01:12.821000
7958,DESKJET 2529,449,2023-08-14,11:02:24.877000
7959,SATELLITE L50T-ASP5371FM,504,2023-08-14,12:28:36.856000
7960,CQ10-120LA,449,2023-08-14,16:51:43.957000
7961,32-HDSP,589,2023-08-15,15:58:42.177000
7962,14-AC112LA,449,2023-08-16,13:19:45.402000
7963,INK ADVANTAGE 2134,449,2023-08-16,13:39:09.769000
7964,MS-16W2,582,2023-08-17,12:31:03.126000
7965,LASER 107A,449,2023-08-18,11:26:40.105000
7966,3TM86AA,449,2023-08-21,09:45:50.290000
7967,INSPISRON,447,2023-08-21,10:04:58.688000
7968,OFFICE JET PRO 8210,449,2023-08-21,12:09:16.516000
7969,UN58TU6900,128,2023-08-21,13:53:53.092000
7970,X515EA,475,2023-08-22,11:23:48.329000
7971,LASER MFP 137FNW,449,2023-08-23,13:12:27.852000
7972,MS521,444,2023-08-25,13:05:32.111000
7973,smAERT TANK 515,449,2023-08-25,15:27:52.212000
7974,BILL-100,621,2023-08-28,14:14:46.923000
7975,DESK JET F380,449,2023-08-28,17:01:11.113000
7976,INSPIRON 20 3048 SERIES,447,2023-08-29,09:43:01.167000
7977,330S-15IKB,446,2023-08-29,13:19:36.468000
7978,NV 2000,598,2023-08-30,13:33:56.564000
7979,IFFICE JET PRO 6830,449,2023-08-31,09:53:00.896000
7980,VS15875,568,2023-08-31,17:24:54.471000
7981,WORK CENTRE PE16,448,2023-08-31,17:45:47.060000
7982,SMART TANK 615,449,2023-09-01,15:23:21.836000
7983,200 G4 22,449,2023-09-04,14:30:06.212000
7984,XPRESS M4080FX,128,2023-09-04,17:42:05.220000
7985,ROYALPRINT 44,463,2023-09-05,09:48:44.276000
7986,M12120,441,2023-09-05,12:19:29.040000
7987,COMPAQ 6000 PRO ,449,2023-09-08,09:03:47.507000
7988,PHASER 3330,448,2023-09-08,13:29:11.353000
7989,MFP M521 DN,449,2023-09-08,15:54:47.994000
7990,IDEAPAD 3 15IL05,446,2023-09-11,10:03:41.530000
7991,ECOSYS P2040DW,766,2023-09-12,16:22:10.548000
7992,m180nw,449,2023-09-13,12:25:37.478000
7993,COLOR LASER JET PRO MFP M128NW,449,2023-09-13,15:15:21.065000
7994,UN19D4003BD,128,2023-09-13,15:33:00.711000
7995,MS527,460,2023-09-14,10:11:28.452000
7996,TS721,785,2023-09-14,10:13:45.284000
7997,VT465,616,2023-09-14,10:15:03.724000
7998,SATELLITE T135-S1309,504,2023-09-14,10:37:38.017000
7999,MFC-J6710DW,442,2023-09-15,10:17:14.340000
8000,15-FC00001A,449,2023-09-15,10:49:08.662000
8001,IDEAPAD 330S-14IBK,446,2023-09-15,11:01:28.452000
8002,FR-2650,19,2023-09-15,13:08:45.800000
8003,900,854,2023-09-15,13:10:29.231000
8004,LASERJET PRO MFP M127FN,449,2023-09-18,10:26:00.594000
8005,15-BS031WM,449,2023-09-18,11:09:11.673000
8006,LASERJET MFP 135W,449,2023-09-18,16:16:29.172000
8007,P2040,766,2023-09-19,12:23:20.248000
8008,ROYAL PRINT 44,463,2023-09-20,16:15:35.362000
8009,TSP 100III,544,2023-09-22,10:54:18.087000
8010,SMART TANK 790,449,2023-09-22,12:36:29.936000
8011,MFP M428DW,449,2023-09-22,12:37:41.108000
8012,SMART TANK 670,449,2023-09-22,12:39:29.899000
8013,Q22W6,460,2023-09-22,12:56:29.499000
8014,IDEA PAD 14ADA05,446,2023-09-22,16:28:23.742000
8015,ASB21CP2,550,2023-09-25,14:40:35.604000
8016,T520W,442,2023-09-25,15:24:20.227000
8017,MFC -L8900CDW,442,2023-09-27,17:04:22.669000
8018,DHI-XVR4108C-N,768,2023-09-28,10:21:53.520000
8019,DC5100,449,2023-09-28,14:54:44.289000
8020,A2159,465,2023-09-29,14:06:10.487000
8021,OFFICEJET 200,449,2023-10-02,14:24:06.687000
8022,OFFICE JET 200,449,2023-10-02,14:26:35.831000
8023,KPL-W00,723,2023-10-02,14:49:36.038000
8024,AX200NGW,449,2023-10-03,08:54:04.319000
8025,DTSE9,856,2023-10-04,17:09:26.494000
8026,N56V0,475,2023-10-05,11:33:00.012000
8027,MP120-MG II,443,2023-10-05,11:56:01.461000
8028,N19H1,373,2023-10-05,15:35:38.755000
8029,3501,447,2023-10-06,09:23:02.620000
8030,15-R235LA,449,2023-10-06,17:07:30.162000
8031,LASER JET P4015N,449,2023-10-09,13:20:21.882000
8032,ADVANTAGE 4645,449,2023-10-09,14:54:47.523000
8033,NB 500,692,2023-10-10,09:18:46.595000
8034,B230,448,2023-10-10,17:26:21.157000
8035,SATELLITE C55DT-B5208,504,2023-10-11,09:55:06.839000
8036,MB461 + LP,468,2023-10-11,10:24:32.148000
8037,15-GW0012LA,449,2023-10-11,13:16:12.238000
8038,SAMRT TANK 530,449,2023-10-11,16:56:14.885000
8039,ASPIRE A515-51,373,2023-10-13,14:55:09.939000
8040,LASER JET PRO MFP M227FDW,449,2023-10-14,11:34:56.335000
8041,GT-S55,441,2023-10-14,11:39:56.983000
8042,P91G,447,2023-10-17,10:48:48.872000
8043,LIBERO LFI5H,550,2023-10-17,15:54:41.015000
8044,15-DA0001LA,449,2023-10-19,11:45:15.535000
8045,THINK PAD E490,446,2023-10-20,14:42:58.484000
8046,SG3613LA,481,2023-10-24,10:51:13.992000
8047,LE95IST,460,2023-10-25,09:43:51.384000
8048,S200Z,446,2023-10-27,09:45:12.913000
8049,300-1000LA,449,2023-10-27,14:00:41.269000
8050,1TB,857,2023-10-30,11:58:50.653000
8051,M107W,449,2023-10-31,16:33:03.364000
8052,BE350R,403,2023-11-01,11:01:11.664000
8053,200 MOBILE PRINTER,449,2023-11-01,13:07:32.643000
8054,1201MP,447,2023-11-01,13:38:57.311000
8055,OFFIECE JET PRO 8210,449,2023-11-02,10:30:37.343000
8056,UN50TU8000F,128,2023-11-03,11:21:35.132000
8057,G1U,446,2023-11-03,11:30:34.813000
8058,NUC12WSH,858,2023-11-03,16:28:56.475000
8059,SUA 750,403,2023-11-04,10:52:11.586000
8060,EX500,812,2023-11-06,11:08:27.002000
8061,HAC-001,859,2023-11-06,12:29:38.407000
8062,NP61,616,2023-11-06,13:09:08.624000
8063,PRO220,860,2023-11-06,13:13:24.175000
8064,EP731,785,2023-11-06,13:13:25.041000
8065,PRO220Z,860,2023-11-06,13:16:38.403000
8066,SP-M221,128,2023-11-06,13:19:22.478000
8067,PRO260,860,2023-11-06,13:35:31.670000
8068,VT470,616,2023-11-06,13:43:51.691000
8069,EP719,785,2023-11-06,13:46:56.797000
8070,PRO 260,860,2023-11-06,13:52:21.974000
8071,MP670,460,2023-11-06,14:03:26.307000
8072,PRO200Z,860,2023-11-06,14:10:19.171000
8073,DAEWNZGU,785,2023-11-06,14:24:01.140000
8074,OPTOMA,785,2023-11-06,14:30:21.162000
8075,DX330,785,2023-11-06,14:46:10.145000
8076,DS306i,785,2023-11-06,14:51:51.393000
8077,INK TSNK WIRELESS 415,449,2023-11-06,15:42:51.532000
8078,DA0001LA,449,2023-11-07,10:58:11.108000
8079,MFP 2602SDW,449,2023-11-07,13:22:04.227000
8080,330-15AST,446,2023-11-07,14:03:46.721000
8081,SR1000,636,2023-11-08,11:42:14.133000
8082,OMNIVIS1000,591,2023-11-08,11:47:35.849000
8083,SMART1000,494,2023-11-08,12:12:16.333000
8084,SR 480,636,2023-11-08,12:17:18.008000
8085,SMART 3000 RMU2,591,2023-11-08,13:06:19.355000
8086,SERIE KR 3000V,861,2023-11-08,13:16:30.828000
8087,PROBOOK 640 G1,449,2023-11-08,16:16:50.754000
8088,RTL8188EENF,449,2023-11-08,16:25:42.200000
8089,MFC-L9570 CDW,442,2023-11-09,09:27:17.266000
8090,L6150,441,2023-11-11,12:48:14.017000
8091,NEVERSTOP LASER MFP 1200NW,449,2023-11-13,12:13:27.890000
8092,ET 2400,470,2023-11-13,15:07:33.848000
8093,IO11MDI,863,2023-11-14,09:24:46.093000
8094,T490,446,2023-11-14,12:42:57.025000
8095,MFX-1200,864,2023-11-14,15:31:06.629000
8096,LATITUD 3480,447,2023-11-15,13:24:57.385000
8097,OM750A TLCD,615,2023-11-16,09:53:27.176000
8098,NEVER STOP 1200W,449,2023-11-17,12:36:39.587000
8099,SRP-360 PLUS,719,2023-11-17,16:15:44.845000
8100,COLOR LASER JET PRO M254DW,449,2023-11-17,16:23:14.318000
8101,LASER JET PRO MFP M176N,449,2023-11-21,17:16:41.048000
8102,BV800,403,2023-11-22,11:17:56.082000
8103,LASERJET PRO 400 M401DN,449,2023-11-22,13:29:02.882000
8104,3600N,449,2023-11-22,13:37:42.658000
8105,BOM-WFP9,723,2023-11-22,14:32:55.675000
8106,LASERJET MFP M127FN,449,2023-11-23,11:32:08.902000
8107,18-3204LA,449,2023-11-23,17:56:04.019000
8108,CQ1-1008LA,481,2023-11-23,17:57:11.996000
8109,THINK PAD E14,446,2023-11-24,12:52:28.597000
8110,DCP-L5600DN,442,2023-11-24,14:44:09.311000
8111,PEBBLE 3,865,2023-11-25,09:01:26.862000
8112,AG-87C1,824,2023-11-27,15:55:57.213000
8113,LASERJET PRO MFP M428DW,449,2023-11-28,13:46:19.391000
8114,ZN240IC,475,2023-11-28,16:14:31.916000
8115,ELITEBOOK 840 G3,449,2023-11-29,14:18:09.079000
8116,LE32W169,553,2023-11-29,16:39:09.660000
8117,UT750GU,473,2023-11-30,12:15:05.370000
8119,PRO MPF M479DW,449,2023-12-04,15:22:24.081000
8120,UT550G,473,2023-12-05,15:08:36.329000
8122,S533F VIVOBOOK,475,2023-12-05,17:26:05.457000
8123,65DE B,671,2023-12-06,14:16:03.302000
8124,P2040DW,384,2023-12-07,15:13:02.698000
8125,15-EH0003LA,449,2023-12-11,14:45:47.405000
8126,THINKPAD E14,446,2023-12-12,11:35:52.779000
8127,M750,449,2023-12-12,16:03:38.904000
8128,DOCU MATE 152I,448,2023-12-13,10:33:23.427000
8129,FLOW 7500,449,2023-12-15,17:19:24.695000
8130,14-CM0004LA,449,2023-12-18,14:52:39.137000
8131,HL-T4000DW,441,2023-12-19,09:09:19.782000
8132,ENTERPRISE MFP M527,449,2023-12-19,11:58:42.157000
8133,LATITUDE 5520,447,2023-12-19,13:04:18.800000
8134,B225,448,2023-12-19,16:30:56.551000
8135,M111132,443,2023-12-20,10:25:02.821000
8136,LASER JET M521DN,449,2023-12-21,16:42:53.790000
8137,PROBOOK 440 G9,449,2024-01-02,13:19:02.497000
8138,DESKJET 3525,449,2024-01-03,10:57:17.291000
8139, XPRESS C410W,128,2024-01-03,17:03:27.631000
8140,TANK 515,449,2024-01-04,11:04:13.160000
8141,RFR053,867,2024-01-05,09:22:21.640000
8142,AURI3000,681,2024-01-06,11:07:42.216000
8143,14-DQ0509LA,449,2024-01-06,12:55:28.413000
8144,SATELLITE L845-SP4385LM,504,2024-01-08,10:48:01.248000
8145,N16C1,373,2024-01-08,15:20:11.081000
8146,14-EM0002LA,449,2024-01-09,08:53:25.563000
8147,PAVILION X360 14-CD0009LA,449,2024-01-09,13:20:53.790000
8148,15-DB0004LA,449,2024-01-10,09:43:01.009000
8149,G2010,443,2024-01-10,13:56:49.262000
8150,15-AY021LA,449,2024-01-11,11:55:50.450000
8151,IDEAPAD S340-14IIL,446,2024-01-18,12:58:25.193000
8152,LASER JET PRO M254DW,449,2024-01-18,13:12:18.718000
8153,LASER JET PRO MFP M426DW,449,2024-01-18,14:02:04.609000
8154,IM.05,828,2024-01-18,14:45:58.154000
8155,LATITUDE 3550,447,2024-01-19,11:28:04.770000
8156,GX420T,459,2024-01-19,11:44:09.413000
8157,G50-45   80E3,446,2024-01-20,10:57:08.490000
8158,IDEAPAD GAMING 3 15IMH05,446,2024-01-22,10:03:01.764000
8159,THINKPAD X230,446,2024-01-22,11:53:22.486000
8160,15-DY1006LA,449,2024-01-24,11:38:48.687000
8161,¡P2600,443,2024-01-24,14:03:08.948000
8162,ELITE BOOK 840,449,2024-01-26,11:13:42.476000
8163,VS650T,868,2024-01-26,17:20:50.178000
8164,A2116,465,2024-01-26,17:23:43.163000
8165,VOSTRO 15 3510,447,2024-01-29,09:58:00.006000
8166,ISB PROTECTORFOR LCD ,590,2024-01-29,12:03:47.146000
8167,65S425-MX,869,2024-01-31,11:40:32.783000
8168,SM-7560,128,2024-02-01,10:41:49.913000
8169,22-3151LA,449,2024-02-01,12:35:56.856000
8170,INK TSNK 415,449,2024-02-01,14:22:18.154000
8171,PRO BOOK 440 G4,449,2024-02-01,16:53:26.540000
8172,THINK PAD L15 GEN 1,446,2024-02-02,09:09:12.997000
8173,14-CF2081LA,449,2024-02-06,15:18:32.947000
8174,PRO EXPESS M4580FX,128,2024-02-07,10:22:05.415000
8175,CQ891A,449,2024-02-07,15:36:51.832000
8176,LASERJET 1536DNF,449,2024-02-08,09:08:55.294000
8177,H558A,441,2024-02-08,12:04:35.790000
8178,15-ED0101LA,449,2024-02-08,12:41:08.479000
8179,M1522N,449,2024-02-09,12:31:16.477000
8180,IBM,510,2024-02-09,13:04:03.484000
8181,INK TANK 515,449,2024-02-09,14:11:09.975000
8182,PHASER 3250N,448,2024-02-09,15:49:41.321000
8183,ZX3010,870,2024-02-09,16:07:45.994000
8184,XST-550,870,2024-02-09,17:00:06.983000
8185,RTL8852AE,449,2024-02-12,12:09:26.180000
8186,14-DQ0052DX,449,2024-02-13,09:19:59.559000
8187,F515J,475,2024-02-13,10:56:09.658000
8188,M055MGN,871,2024-02-13,14:34:14.864000
8189,H838A,441,2024-02-13,14:34:28.470000
8190,L875D-S7332,504,2024-02-13,15:46:26.766000
8191,2APUQY1333W,872,2024-02-13,15:59:57.652000
8192,VS13868,568,2024-02-13,17:13:05.341000
8193,DSV0008/ X1161P,373,2024-02-13,17:13:21.613000
8194,B1U,446,2024-02-15,10:21:09.147000
8195,TM-U220D / M188D,441,2024-02-16,17:16:24.709000
8196,B40-45,446,2024-02-19,10:47:11.447000
8197,FX506H,475,2024-02-21,13:00:36.436000
8198, ADVANTAGE 2675,449,2024-02-21,14:45:20.883000
8199,IMAGERUNNER 1435I+,443,2024-02-22,11:21:20.583000
8200,SUA3000RM2U,403,2024-02-22,11:24:04.552000
8201,GA401I,475,2024-02-22,12:56:49.900000
8202,ASV1715  X1123H,373,2024-02-22,13:01:26.038000
8203,HP 240 G4,449,2024-02-27,12:15:29.573000
8204,IDEAPAD 3 15IML05,446,2024-02-27,13:10:03.935000
8205,SMART TANK 500,449,2024-02-27,17:22:10.886000
8206,CXP-231,441,2024-02-29,11:04:36.638000
8207,ASPIRE 3 A315-53 SERIES,373,2024-02-29,12:13:07.510000
8208,M2040,766,2024-02-29,15:07:02.263000
8209,FUSION 65L,603,2024-02-29,16:02:06.119000
8210,530U,128,2024-02-29,17:31:51.270000
8211,15-BS028LA,449,2024-03-01,10:41:23.333000
8212,XXX,873,2024-03-01,11:18:30.816000
8213,ELITE BOOK 850 G3,449,2024-03-01,17:56:11.586000
8214,LASERJET MFP M182NW,449,2024-03-04,17:29:25.956000
8215,OFFICE JET 276DW,449,2024-03-05,13:46:37.125000
8216,XX2,500,2024-03-06,14:21:33.612000
8217,SURFACE 1572,630,2024-03-07,10:15:31.303000
8218,ZT230,459,2024-03-07,12:13:56.628000
8219,14-CF2540LA,449,2024-03-07,12:25:38.799000
8220,XBR-55X800E,144,2024-03-11,13:59:19.800000
8221,FS-2100DN,384,2024-03-12,14:23:29.122000
8222,LX+300+II,441,2024-03-13,17:55:48.057000
8223,NV56R14M,521,2024-03-14,13:15:48.568000
8224,BX800,403,2024-03-19,13:57:40.001000
8225,LASER MFP 432FDN,449,2024-03-20,09:34:56.220000
8226,E490,446,2024-03-20,09:53:26.201000
8227,SR 1600,590,2024-03-20,16:30:56.249000
8228,TZBE102,875,2024-03-21,15:41:15.376000
8229,SMART TANK 520,449,2024-03-22,14:37:14.683000
8230,TM-T20 II,441,2024-03-22,16:50:17.943000
8231,COLOR LASERJET PRO MFP M177FW,449,2024-03-22,17:41:00.967000
8232,XPRESS M2022W,128,2024-03-25,11:21:49.883000
8233,TX430W,441,2024-03-26,17:14:31.163000
8234,G5 SE,447,2024-04-01,11:09:35.771000
8235,PROBOOK 5330M,449,2024-04-01,11:14:28.895000
8236,NEVERSTOP LASER MFP 1200W,449,2024-04-01,14:53:23.912000
8237,PC GHIA-2613,550,2024-04-02,17:38:45.709000
