CLIENTE,DESCRIPCION FALLA,INGRESO,FECHA REPARACION,CLUSTER,SIMILITUD COSENO,COHORT
1297,"marca error  cuando imprime y se reinicia   mala actualizafion de firware

actualizacion del firmware ivaa
posterior continuar con el diagnostico

ojo si vuelve a marcar el error es por que se dao la tarjeta logica por la mala instalacion del usuario",600.0,23/01/2023,Sistemas,0.26471946,2021-06-10
1297,"display daado cotizar con eliminador completo core i gwin  homegb ddr  maxgb gb ssd salud buenagb en uso

la pantalla est muy pegada al chasis es muy difcil despegarla para poder cotizar se tiene que trabajar en despegar la pantalla y  tendra un costo de ivana
si aceptan despegarla  y no aceptan la pantalla o no la encontramos an as se cobraran

se regresa sin reparacion",5477.4,18/01/2023,Sistemas,0.35885137,2021-06-10
1297,"deposito de tinta llena   marca error primeramente es quitar el error de deposito de tinta ivaa
limpieza

despues revisar calidad e impresion y funcionamiento",280.0,23/01/2023,Impresora Tinta,0.47543597,2021-06-10
1297,"no enciende y al abrirla huele a quemado con eliminador completo revision a nivel componente ivano aceptado


se regresa sin reparacion",250.0,17/01/2023,Sistemas,0.39291266,2021-06-10
1297,"no enciende la pantalla con eliminador trabajar tarjeta madre ivaa
si se autoriza y no queda se cobran ivaa

si quedo",550.0,26/01/2023,Sistemas,0.41181245,2021-06-10
1297,"trae despegados los cables del touch pad y de encendido con eliminador completo no enciende trae los cables botn de encendido  touch daados se tienen que reemplazar
primeramente cambiar cable del botn de encendido para ver si logra encender  neto
si no enciende quiz tenga corto en la tarjeta se valida si tiene reparacin la tarjeta y el costo
si logra encender seria invertir en el cambio del cable del touch  neto te  a  semanas 
despus de cambiar las piezas ver si requiere de algo mas o si no trae algn dao la tarjeta",1100.0,24/01/2023,Sistemas,0.29632613,2021-06-10
1297,"atora las hojas al mandar dulex o normal sin cables el duplex que se les vendio anteriormente era seminuevo y ahora ya no trae pisadas las gomas se le hicieron pisadas y ya funciona

rep de traccion de papel ivaa",300.0,03/02/2023,Sistemas,0.29632905,2021-06-10
1297,"al encenderla la pantalla se ve en blanco y parpadea con eliminador cambio de pantalla  netono aceptado
bisagras daadas  tuercas  netoa  pagado
si no se reparan se daaran mas

total  netono aceptado

se pago  neto por rep de bisagrasfacturado",1350.0,03/04/2023,Sistemas,0.5250949,2021-06-10
1297,"bisagras daadas con eliminador completo core i win  progb ddr tb hdd 

reparacion de  roscas daadas ivaa",8919.0,05/05/2023,Sistemas,0.39246845,2021-06-10
1297,la conectan y parpadean los leds se desconecta la fuente y despues ya prenden con  llaves cambio de transistores mosfetfiltros y limpieza ivano aceptado,650.0,28/03/2023,Sistemas,0.24848056,2021-06-10
1297,"no encendia al abrirla vieron que tenia dos tornillos incrustados en la placa posible corto con eliminador sin contrasea reparacion de corto en tarjeta ivaa

si enciende pero la bateria no carga componente de carga daado kbc se cobran solo iva de la rep de cortoa

al teclado no le funcionan la mayoria de las teclas",1180.0,03/04/2023,Sistemas,0.40949106,2021-06-10
1297,"deja de grabar en ocasiones enciende y tarda mucho en dar imagen y en otras solo parapadea el led de encendido pero no da imagen con eliminador no detecta su disco duro no es para dvr se puso uno de asisa y tampoco lo detecto

tarjeta daada  netono aceptado
disco duro purple tb  netono aceptado
configuracion  netono aceptado

se regresa sin reparacion",2080.0,20/04/2023,Sistemas,0.2738638,2021-06-10
1297,se escucha pero no se ve la imagen cable integrado sin control cambio de leds ivano aceptado,500.0,19/05/2023,Sistemas,0.31943884,2021-06-10
1297,"pantalla daada  y error de pantalla azul  sin contrasea eliminador intel cleron jwin  homegb drr  maxgb tb hdd salud buenagb en uso 

se revisa general y trabaja correctamente

display daado incosteable",5008.1,14/04/2023,Sistemas,0.33855057,2021-06-10
1297,"esta quebrada la tapa inferiro de una esquina con eliminador sin contrasea no trae  tornillos y  estan mal puestos  falta la tecla r no da video se probo con una pantalla de pruebas y si da video

reparacion  tuercas de bisagra  netoa
cambio de display  netoa

total  netoa",2120.0,05/05/2023,Otros,0.4850741,2021-06-10
1297,"pantalla daada con eliminador cambio de display touch  netoa
 tuercas de bisagra dadas  netoa
se repararron mas tuercas daadas de tapa superior sin costo por ser ellos y no modificar mas los costos

total  netoa",1500.0,28/04/2023,Impresora Tinta,0.32590055,2021-06-10
1297,"no funcionaba el centro de carga intentaron cambiarlo pero no prendio el equipo sin eliminador primeramente instalacion de jack energia ivaa

despues validar que mas requiere",380.0,19/05/2023,Sistemas,0.29658106,2021-06-10
1297,"al encenderla aparece la imagen muy bajita con eliminador completo core i uwin homegb ddr tb hdd salud en riesgogb en uso

cambio de pantalla  netono aceptado

se regresa sin reparacion",8892.0,25/05/2023,Sistemas,0.34728983,2021-06-10
1297,wifi no funciona error    tarjeta wifi daada  netoa,893.0,08/06/2023,Impresora Tinta,0.2218465,2021-06-10
1297,"al mandar a imprimir se prepara y la hoja sale con unas manchitas sin cables tanques con muy poca tinta limpieza general por dentro y por fuera ivaa

si no se corrigen las manchas con limpieza se tendran que reemplazar los cartuchos  cabezales",480.0,08/06/2023,Impresora Tinta,0.38047963,2021-06-10
1297,"no enciende la pantalla sin cables sin tapa frontal al percer el equipo se les cayo o sufrio un golpe muy fuerte cable flex del panel fuera de su posicion y bandeja del adf daada

reparacion de cable flex del panel y bandeja del adf ivaa",350.0,14/06/2023,Sistemas,0.30312413,2021-06-10
1297,no enciende y el ventiador no da seales de vida sin cables con contrlo primeramente mantenimiento ivaa,850.0,09/08/2023,Sistemas,0.28032008,2021-06-10
1303,"no imprime sin cables buen mantenimiento huele a orina de ratn  netoa
cambio de filmina calidad original  netoa
cambio de goma de bandeja   netoa
total  netoa

el display del panel de control se ve muy tenue y tarda en reaccionar al presionar los botones
el rodillo de presin ya empieza a arrugarse tiene de un  a   de vida til aproximadamente",1580.0,29/10/2021,Otros,0.31738684,2021-10-20
1313,"se acaba pronto la bateria mantenimiento revision general con eliminador completo contrasea  core iwin  gomegb max gb tb hdd

bateria daada 
ssd gb  neto
mantenimiento ex iva",2405.0,30/10/2021,Impresora Tinta,0.5670095,2021-10-29
1313,cambio de bateria con eliminador bateria original hp  netoa,950.0,02/12/2021,Impresora Tinta,0.6604197,2021-10-29
1298,"elescaner se ve mojado y marca mensaje de cubierta esta abierta y  no se puede escanear   tarjeta controladora y adf daados por agua en ocasiones marca atasco de papel en adf marca puerta de cama plana esta abierta
no se detecta por el puerto usb solo por puerto de red
imprime pero no escanea ni saca copias
servicio de transporte iva x vuelta 
tiempo invertido iva

total iva",1300.0,04/11/2021,Sistemas,0.33689758,2021-06-10
1290,"se tapa constantemente el cabezal y vine derramando las almohadillas   cambio de almohadillas  netoa
reset  netoa
destapado de cabezal  netoa

cabezal si no llega a destapar su cabezal  neto

no destapo el cabezal ya trae dao se cobran solo iva por material invertido almohadillas y chipa",2260.0,17/11/2021,Impresora Tinta,0.48845345,2021-09-28
1288,no enciende con eliminador completo sin contrasea se reviso el eliminador y el jack de energia trae un dao en la tarjeta a nivel coponente no se checo por que el cliente no quizo ya que se le iba a cobrar por la revicion iva,250.0,30/09/2021,Sistemas,0.44562367,2021-09-28
1307,"bisagras daadas revision general con eliminador completo contrasea gordo reparacin de bisagras muy daadas ivaa
buen mantenimiento exhaustivo ivaa
los botones del mouse pad no estn funcionando puede que se corrijan con el mantenimiento si no se tendran que cambiar no se corrigio
equipo muy lento se recomienda el cambio de disco duro 
ssd gb  n  ssd gb  n no aceptado
o en su defecto formateo con respaldo ivana
en un futuro si lo desean se podra aumentar memoria ram  gb  neto y le quedara con gb",4270.0,29/10/2021,Sistemas,0.39111423,2021-10-25
1291,"desligar cuentas respaldar carpeta mi unidad itza carpeta se llama pepe fotos actualizar ios  instalar autocad  photoshop  ilustrador  sketchup pro  vi ray  enscape y revit   costo por programa iva cada unoa
autocad
ilustrador
photoshop
sketchop
sistema operativo ivaa
memoria  netoa

total  netoa",1478.0,11/10/2021,Sistemas,0.29890803,2021-01-10
1301,salen manchadas las copias e impresiones cable de energia mantenimineto preventivo  el fusor esta muy sucio ivaa,580.0,25/10/2021,Impresora Laser,0.2757457,2023-10-19
1301,"salen manchadas las coipias y las impresiones con cable de energia no presento mancha

requiere buen mantenimiento muy sucia ivaa
reset del drum esta al  ivaa

total ivaa",1560.0,25/10/2021,Sistemas,0.34712502,2023-10-19
1301,"  sin cables mantenimiento preventivo ivaa
cambio de goma desgastada  netoa

total  netoa",1261.0,10/11/2021,Sistemas,0.23063326,2023-10-19
1301,"esta muy lenta ser que se puede mejoraractualizar con eliminador celeron nwin  homegb ddr  maxgbgb hdd salud buenagb en uso

ssd gb  netoa
lic anitvirus  meses  netono aceptado
memoria ram max gb  netoa

total  netoa",9532.6,26/10/2023,Sistemas,0.46615553,2023-10-19
1301,"esta muy lenta ver que se puede mejoraractualizar sin eliminador celeron nwin  homegb ddr  maxgbgb hdd salud buenagb en uso

ssd gb  netoa
lic anitvirus  meses  netono aceptado
memoria ram max gb  netoa

total  netoa",9534.2,26/10/2023,Sistemas,0.45632347,2023-10-19
1301,"esta muy lenta con eliminador contrasea celeron nwin  homegb ddr  maxgbgb hdd salud buenagb en uso

ssd gb  netoa
lic anitvirus  meses  netono aceptado
memoria ram max gb  netoa

total  netoa",9746.0,26/10/2023,Sistemas,0.51072603,2023-10-19
1301,"cambio de disco a ssd    intel celeron nwin gb ddr  maxgbgb hdd salud buenagb en uso

ssd gb con respaldo  netoa",7870.0,10/11/2023,Sistemas,0.6723104,2023-10-19
1301,"pantalla se prende y se apaga con eliminador sin contrasea cambio de pantalla  netono aceptado
ssd gb  netono aceptado
ssd gb  netono aceptado

se regresa sin reparacion

se cobran  neto de la revisionapagado",3200.0,13/03/2024,Sistemas,0.4354931,2023-10-19
1301,"atora las hojas al enviar a imprimir   reparacin de traccin de papel  netoacep
reset  netoacep
cambio de almohadillas  netoacep


total neto  acep",1160.0,09/05/2024,Impresora Tinta,0.29195398,2023-10-19
1289,"arruga y atora las hojas mantenimiento revisar muy bien el equipo sin cables servicio en sitio ir por ella ivaa
mantenimiento y reparacion de traccion ivaa
falta una pieza a la traccion y le falta un resurte a la bandeja se pusieron

total ivaa",1760.0,29/09/2021,Sistemas,0.32274583,2021-09-28
1299,"se atoran las hojas al momento de salir salen las hojas arrigadas sin cables con bandeja de papel equipo previamente intervenido le hacen falta tornillos y trae cables desacomodados
mantenimiento y lubricacion al fusor ivaa
cambio de goma  netoa
toner presenta mala calidad a se requiere para pruebas
cambio de chasis de fusor  netoa

total  netoa",2391.0,08/10/2021,Impresora Laser,0.31397802,2024-04-19
1299,"jala la primera hoja y toma de dos y la segunda hoja se atora sin cables con cartucho buen mantenimiento ivaa
reparacion de selenoide y rotacion de goma ivaa

total ivaa

toner provoca atoramientos requiere cambio",1660.0,03/01/2022,Impresora Laser,0.2801121,2024-04-19
1299,"estaba imprimiendo bien mantenimineto y la bandeja de abajo atora las hoja   mantenimiento  netoa
goma bandeha  y   netoa
no tare un buje del fusor a

total  netoa

nota el rodillo de presin esta poco desgastadoparte de metal no la goma del rodillo por la falta del buje que no trae por eso hacia un ruido si en un futuro les da problemas sera necesario cambiar el rodillo",2630.0,26/04/2022,Sistemas,0.39200813,2024-04-19
1299,"imprime una linea de lado derecho   buen mantenimiento muy sucia y lubricacion  netoa

toner presenta mala calidad cfx gen  netono aceptado",1556.0,29/07/2022,Impresora Laser,0.49804536,2024-04-19
1299,"atora en el duplex   super mantenimiento y lubricacion a fusor  netoa
cambio de goma band   netoa
cambio de goma band   netoa

tienen de un    de vida dara problemas a futuro
cambio engranes de mov fusor  netoa
cambio filmina  netoa

total  netoa",2950.0,12/07/2022,Otros,0.34152976,2024-04-19
1299,"atora las hojas al escanear sin cables marca error de unidad de escaner esta daada
seminueva  dias gar entinm  netoa
nueva sin garantia  a  sem  neto

buen mantenimiento  netoa
cambio de goma  netoa

total  netoa",2880.0,01/09/2022,Sistemas,0.24301732,2024-04-19
1299,"enciende el led de adf y marca servicio sin accesorios marca error general

reparacion de carro de cabezal ivaa
destapado de cabezal ivaa

total ivaa

si no queda se cobran ivaa",2110.0,19/10/2022,Sistemas,0.41145125,2024-04-19
1299,"mantenimiento   mancha las hojas  revisar el escaner sin cables buen mantenimiento muy sucia  netoa
cambio de ensamble de gomas de a bandeja   netoa

total  netoa

escaner funciona bien  no presneta falla
toner mala calidad trae original",1520.0,28/11/2022,Impresora Laser,0.3479171,2024-04-19
1299,"no jala las hojas sin cables con toner y bandeja completa mantenimiento  netoa
cambio de goma  netoa

total  netoa",1560.0,08/12/2022,Impresora Laser,0.3407873,2024-04-19
1299,"salen manchadas las hojas   toner tiene mala calidad manchas hay que cambiarlo

buen mnatenimiento  netoa
cambio de ensamble de gomas  netoa
pad separador  netoa

total  netoa",2620.0,01/12/2022,Impresora Laser,0.41393104,2024-04-19
1299,"no esta imprimiendo en negro pide cambio de tanque se cambio hace  mes sin accesorios intentar resetar iva
destapado de cabezal iva
si no permite el reseteo l chip  se tiene que cambiar la caja de mtto completa compatible  neto

si autorizan y no queda se cobran iva mas el reset o la caja de mantenimiento",2150.0,10/02/2023,Impresora Tinta,0.43756932,2024-04-19
1299,"imprime con mancha   llego marcando error  fusor esta mal ensamblado

cambio de filmina  netoa
manteniiento  servicio  netoa

total  netoa",1090.2,18/05/2023,Otros,0.38096336,2024-04-19
1299,"reset y almohadillas sin cables reset ivaa
almohadillas ivaa

total ivaa",1260.0,31/05/2023,Impresora Tinta,0.5987191,2024-04-19
